# frame  R_idx  L_idx   Re    Re2
481 4 11 10.735280 115.246241
482 4 11 10.589253 112.132276
483 4 11 10.907613 118.976025
484 4 11 9.902376 98.057056
485 4 11 9.817238 96.378156
486 4 11 10.745117 115.457529
487 4 11 10.035593 100.713129
488 4 11 11.618495 134.989425
489 4 11 11.199309 125.424516
490 4 11 12.828415 164.568236
491 4 11 11.975124 143.403600
492 4 11 11.743673 137.913849
493 4 11 12.411669 154.049525
494 4 11 13.654621 186.448676
495 4 11 11.870314 140.904364
496 4 11 12.927262 167.114104
497 4 11 13.012278 169.319381
531 25 40 13.121879 172.183704
532 25 40 11.784351 138.870921
533 25 40 12.449458 154.988996
534 25 40 12.712282 161.602104
535 25 40 13.018396 169.478624
535 27 28 11.800346 139.248161
536 25 40 11.987741 143.705925
536 27 28 11.358057 129.005449
537 25 40 12.290930 151.066961
537 27 28 10.740924 115.367444
538 25 40 12.463770 155.345569
538 27 28 11.314209 128.011336
539 25 40 12.994875 168.866789
539 27 28 11.464013 131.423604
540 25 40 12.471557 155.539725
540 27 28 11.840104 140.188064
541 25 40 12.191690 148.637309
541 27 28 10.688558 114.245264
542 25 40 12.287835 150.990900
543 25 40 13.706687 187.873261
544 25 40 11.976355 143.433076
550 21 26 12.596600 158.674344
551 21 26 12.077517 145.866416
552 21 26 12.509901 156.497625
553 21 26 11.485481 131.916276
554 21 26 10.854033 117.810029
555 21 26 10.495194 110.149089
556 21 26 11.186440 125.136449
558 21 26 10.153039 103.084200
559 21 26 10.134066 102.699296
560 21 26 9.918721 98.381025
561 21 26 10.872313 118.207181
562 21 26 11.499622 132.241309
562 34 37 12.540136 157.255016
563 21 26 11.198358 125.403224
563 34 37 11.022634 121.498461
564 21 26 12.338644 152.242141
564 25 40 11.524113 132.805169
564 34 37 11.880894 141.155636
565 21 26 11.757190 138.231525
565 25 40 11.901287 141.640625
565 34 37 12.098683 146.378141
566 21 26 10.635083 113.105001
566 25 40 11.080782 122.783729
566 34 37 13.171959 173.500500
567 21 26 11.456221 131.245000
567 25 40 12.214144 149.185316
567 34 37 13.439667 180.624656
568 25 40 12.288841 151.015625
568 34 37 13.472778 181.515736
569 25 40 12.839494 164.852609
569 34 37 12.383455 153.349964
570 25 40 12.764250 162.926089
573 4 41 13.054520 170.420489
574 4 41 13.011942 169.310629
575 4 41 12.694190 161.142449
576 4 41 13.091112 171.377204
577 4 41 14.207122 201.842316
577 22 31 10.405087 108.265829
578 4 41 12.173228 148.187489
578 22 31 11.243253 126.410744
579 4 41 13.262726 175.899901
579 22 31 9.968976 99.380489
580 4 41 12.723136 161.878201
580 10 35 11.601518 134.595224
580 22 31 10.229804 104.648900
581 4 41 13.577809 184.356900
581 10 35 12.219371 149.313025
581 22 31 8.551548 73.128981
582 4 41 12.390728 153.530129
582 10 35 10.870944 118.177429
582 22 31 10.302637 106.144324
583 4 41 12.458333 155.210049
583 10 35 11.306206 127.830296
583 21 26 11.231174 126.139276
583 22 31 9.922948 98.464900
584 4 41 11.972936 143.351201
584 10 35 12.793960 163.685400
584 21 26 11.848163 140.378969
584 22 31 9.269680 85.926961
585 4 41 10.468084 109.580789
585 10 35 10.936287 119.602376
585 21 26 10.899065 118.789609
585 22 31 9.924567 98.497025
586 4 41 13.031280 169.814261
586 10 35 10.613427 112.644836
586 21 26 9.034622 81.624400
586 22 31 10.074345 101.492436
587 4 41 12.762731 162.887301
587 10 35 10.385235 107.853096
587 21 26 10.841083 117.529076
587 22 31 8.314439 69.129900
588 4 41 12.925680 167.073209
588 10 35 10.981312 120.589221
588 21 26 10.809084 116.836301
588 22 31 9.124360 83.253941
589 4 41 13.668653 186.832084
589 10 35 11.632687 135.319409
589 21 26 11.686690 136.578725
589 22 31 10.124811 102.511800
590 4 41 10.772428 116.045204
590 10 35 12.195466 148.729400
590 21 26 11.773331 138.611325
590 22 31 9.066900 82.208669
591 4 41 11.808436 139.439156
591 10 35 12.028847 144.693164
591 21 26 11.655126 135.841969
591 22 31 10.176062 103.552244
592 4 41 11.930390 142.334200
592 10 35 12.178010 148.303916
592 21 26 12.530939 157.024441
592 22 31 9.429211 88.910025
593 4 41 12.455008 155.127236
593 21 26 12.930679 167.202461
594 4 41 12.596598 158.674281
594 21 26 12.828083 164.559716
595 4 41 12.830870 164.631224
595 21 26 12.704834 161.412809
596 4 41 13.658299 186.549129
596 21 26 12.560896 157.776109
596 22 31 10.488370 110.005900
597 4 41 13.112091 171.926925
597 21 26 11.066342 122.463925
597 22 31 9.095904 82.735461
598 4 41 12.404823 153.879636
598 21 26 11.865013 140.778525
598 22 31 10.441210 109.018869
599 4 41 12.321774 151.826125
599 21 26 13.609680 185.223400
599 22 31 7.879118 62.080500
600 4 41 12.346660 152.440001
600 21 26 13.297240 176.816600
600 22 31 8.318154 69.191681
601 4 41 13.315222 177.295124
601 21 26 12.889248 166.132724
601 22 31 9.893115 97.873725
602 4 41 12.020708 144.497416
602 21 26 13.411444 179.866836
602 22 31 9.932650 98.657544
603 4 41 11.675700 136.321961
603 21 26 13.203229 174.325269
603 22 31 10.010740 100.214916
604 4 41 12.763516 162.907341
604 21 26 11.599803 134.555425
604 22 31 9.647935 93.082644
605 4 41 9.655613 93.230861
605 21 26 11.553635 133.486484
605 22 31 9.536422 90.943349
606 4 41 10.669438 113.836904
606 21 26 12.014121 144.339096
606 22 31 9.315404 86.776744
607 4 41 10.963894 120.206976
607 21 26 12.121686 146.935261
607 22 31 10.275680 105.589604
608 4 41 13.025305 169.658564
608 21 26 12.104150 146.510436
608 22 31 9.880513 97.624544
609 4 41 11.523133 132.782600
609 21 26 12.372149 153.070081
609 22 31 10.926790 119.394741
610 4 41 12.772957 163.148436
610 21 26 12.659085 160.252429
610 22 31 9.247535 85.516900
611 4 41 12.902809 166.482484
611 21 26 12.085521 146.059829
611 22 31 9.924181 98.489364
612 4 41 12.607357 158.945456
612 21 26 12.965549 168.105461
612 22 31 11.557734 133.581225
613 4 41 11.752432 138.119649
613 21 26 12.018558 144.445725
613 22 31 10.963421 120.196600
614 4 41 11.515439 132.605336
614 21 26 13.041454 170.079521
614 22 31 11.873299 140.975225
615 4 41 11.558798 133.605800
615 21 26 11.487249 131.956901
615 22 31 11.041173 121.907509
616 4 41 9.123065 83.230316
616 21 26 12.387655 153.453989
616 22 31 11.155548 124.446241
617 4 41 9.801557 96.070529
617 21 26 12.229465 149.559821
617 22 31 11.460552 131.344249
618 4 41 10.981743 120.598676
618 21 26 11.436424 130.791801
618 22 31 11.184360 125.089901
619 21 26 12.245463 149.951376
619 22 31 11.997886 143.949269
620 21 26 12.840282 164.872829
620 22 31 12.789202 163.563700
621 21 26 11.969164 143.260884
621 22 31 12.549196 157.482316
622 4 11 11.165009 124.657424
622 21 26 12.169962 148.107969
622 22 31 12.748592 162.526600
623 4 11 11.699036 136.867449
623 21 26 13.148697 172.888236
624 4 11 12.085901 146.069000
624 21 26 10.799612 116.631609
625 4 11 12.335053 152.153521
625 21 26 12.494621 156.115544
626 4 11 12.134997 147.258144
626 21 26 11.368202 129.236025
627 4 11 10.560043 111.514500
627 21 26 12.253159 150.139901
628 4 11 11.055706 122.228625
628 21 26 11.777105 138.700196
629 4 11 12.835993 164.762724
629 21 26 11.070081 122.546689
630 4 11 11.473748 131.646889
630 21 26 11.442750 130.936525
631 4 11 12.347477 152.460200
631 21 26 10.878208 118.335400
632 2 37 12.422387 154.315704
632 4 11 12.849376 165.106476
632 21 26 10.419476 108.565481
633 2 37 10.495564 110.156856
633 4 11 13.897179 193.131576
633 21 26 10.994816 120.885969
634 2 37 11.338561 128.562976
634 4 11 13.295098 176.759624
634 21 26 11.608357 134.753949
635 2 37 11.318763 128.114389
635 4 11 14.149331 200.203569
635 21 26 10.835680 117.411956
635 22 31 12.529170 156.980109
636 2 37 12.336451 152.188025
636 4 11 13.159509 173.172676
636 21 26 11.421244 130.444809
636 22 31 12.646445 159.932564
637 2 37 11.827796 139.896749
637 4 11 12.130586 147.151116
637 21 26 10.192598 103.889061
637 22 31 11.961999 143.089421
638 2 37 10.830800 117.306229
638 18 33 12.778611 163.292900
638 21 26 10.215879 104.364181
638 22 31 12.689976 161.035481
639 2 37 12.636695 159.686061
639 18 33 11.827773 139.896209
639 21 26 11.120752 123.671124
639 22 31 13.114393 171.987296
640 2 37 12.193991 148.693416
640 18 33 12.003885 144.093262
640 21 26 10.995267 120.895896
640 22 31 13.245214 175.435704
641 2 37 11.066762 122.473224
641 18 33 11.583140 134.169129
641 21 26 12.565802 157.899384
641 22 31 11.853865 140.514125
642 2 37 10.409090 108.349149
642 18 33 12.563702 157.846601
642 21 26 11.977860 143.469124
642 22 31 10.727204 115.072901
643 2 37 12.171584 148.147464
643 18 33 12.656828 160.195301
643 21 26 11.568611 133.832769
643 22 31 11.490717 132.036581
644 2 37 10.915853 119.155856
644 18 33 13.713808 188.068536
644 21 26 11.741279 137.857625
644 22 31 12.078286 145.884984
645 1 28 12.461613 155.291800
645 2 37 11.564742 133.743249
645 18 33 12.321352 151.815725
645 21 26 12.777189 163.256564
646 1 28 10.934186 119.556425
646 2 37 13.140404 172.670229
646 18 33 13.375406 178.901480
646 21 26 13.765940 189.501101
647 1 28 10.055174 101.106525
647 2 37 13.091610 171.390241
647 18 33 13.257781 175.768746
647 21 26 11.847796 140.370281
648 1 28 9.459409 89.480424
648 2 37 12.981529 168.520100
648 18 33 13.029590 169.770228
648 21 26 10.778547 116.177069
649 1 28 11.705625 137.021661
649 18 33 12.532350 157.059797
649 21 26 12.854415 165.235976
650 1 28 12.034592 144.831396
650 18 33 14.420890 207.962060
650 21 26 11.925250 142.211576
651 1 28 10.676321 113.983829
651 18 33 13.932549 194.115909
651 21 26 12.010654 144.255800
652 1 28 11.806927 139.403536
652 18 33 13.055263 170.439881
652 21 26 12.954726 167.824936
653 1 28 9.540228 91.015944
653 18 33 12.816424 164.260736
653 21 26 12.552331 157.561004
654 1 28 9.690027 93.896616
654 18 33 13.942983 194.406776
654 21 26 11.571911 133.909124
655 1 28 10.908336 118.991784
655 18 33 13.034584 169.900376
655 21 26 12.171144 148.136756
656 1 28 11.635718 135.389925
656 18 33 13.843176 191.633522
656 21 26 12.874983 165.765176
657 1 28 11.036814 121.811261
657 18 33 12.706885 161.464925
657 21 26 12.317039 151.709444
658 1 28 11.103721 123.292625
658 18 33 12.205309 148.969560
658 21 26 12.550808 157.522776
659 1 28 12.435928 154.652296
659 18 33 12.245000 149.940022
659 21 26 11.657690 135.901729
660 1 28 11.219549 125.878276
660 18 33 12.076671 145.845981
660 21 26 12.159181 147.845684
661 1 28 12.308642 151.502669
661 18 33 12.704107 161.394329
661 21 26 11.869096 140.875444
662 1 28 12.431804 154.549741
662 18 33 11.714884 137.238500
662 21 26 11.574921 133.978796
663 1 28 11.082265 122.816589
663 18 33 10.955736 120.028145
663 21 26 11.869216 140.878296
664 1 28 12.074718 145.798809
664 18 33 11.122472 123.709389
664 21 26 12.292624 151.108600
665 1 28 12.040451 144.972449
665 18 33 10.705051 114.598109
665 21 26 12.451365 155.036501
666 1 28 11.700749 136.907525
666 18 33 11.686679 136.578456
666 21 26 12.072008 145.733381
667 18 33 11.094606 123.090281
667 21 26 10.542043 111.134661
668 18 33 11.642849 135.555924
668 21 26 9.874080 97.497461
669 18 33 11.171792 124.808942
669 21 26 11.206626 125.588456
670 18 33 12.054404 145.308644
670 21 26 11.124546 123.755529
671 18 33 11.824018 139.807393
671 21 26 12.601092 158.787525
672 18 33 13.136398 172.564950
672 21 26 11.708472 137.088324
673 18 33 12.736567 162.220134
673 21 26 11.382785 129.567789
674 18 33 10.637252 113.151128
674 21 26 10.769272 115.977229
675 1 28 10.751705 115.599161
675 18 33 11.680875 136.442845
675 21 26 11.941923 142.609516
676 1 28 11.669242 136.171200
676 18 33 10.244831 104.956565
676 21 26 11.383866 129.592404
677 1 28 9.464721 89.580949
677 18 33 10.766747 115.922850
677 21 26 11.678077 136.377481
678 1 28 9.846392 96.951436
678 18 33 11.824391 139.816232
678 21 26 12.518097 156.702764
679 1 28 9.985546 99.711125
679 18 33 13.173149 173.531846
679 21 26 12.407020 153.934136
680 1 28 10.466467 109.546941
680 18 33 11.807938 139.427405
681 1 28 8.930852 79.760121
681 18 33 11.406300 130.103685
682 1 28 11.165455 124.667389
682 18 33 11.213761 125.748446
683 1 28 11.810970 139.499021
683 18 33 12.018925 144.454568
684 1 28 12.122437 146.953469
684 18 33 12.050747 145.220497
685 1 28 11.585443 134.222501
686 1 28 10.717236 114.859144
688 18 33 12.122055 146.944217
689 18 33 12.253308 150.143556
690 18 33 10.639418 113.197225
691 18 33 11.506301 132.394961
692 18 33 11.453658 131.186277
693 18 33 12.220749 149.346705
699 3 18 13.363122 178.573021
700 3 18 12.926706 167.099736
701 3 18 12.451202 155.032424
702 3 18 12.437152 154.682750
703 3 18 12.186217 148.503893
704 3 18 12.310513 151.548740
704 5 28 12.536407 157.161496
705 3 18 12.695551 161.177008
705 5 28 13.082455 171.150616
706 3 18 13.342726 178.028324
706 5 28 12.730688 162.070409
707 1 22 13.674288 186.986141
707 3 18 12.736733 162.224362
707 5 28 11.219379 125.874476
707 32 35 12.191650 148.636325
708 1 22 12.225265 149.457096
708 3 18 12.541547 157.290412
708 5 28 11.524579 132.815921
708 32 35 11.093282 123.060900
709 1 22 10.013679 100.273764
709 3 18 13.047290 170.231789
709 5 28 11.867085 140.827700
709 32 35 12.955410 167.842661
710 1 22 11.349727 128.816301
710 3 18 13.481764 181.757952
710 5 28 12.690018 161.036564
710 32 35 12.863160 165.460889
711 1 22 11.871513 140.932829
711 3 18 13.765252 189.482157
711 5 28 11.456398 131.249056
711 32 35 13.916230 193.661464
712 1 22 11.397067 129.893141
712 3 18 14.506195 210.429688
712 5 28 10.673548 113.924621
712 32 35 13.297898 176.834089
713 1 22 10.811949 116.898249
713 3 18 13.201367 174.276086
713 5 28 11.589229 134.310225
713 32 35 13.205873 174.395084
714 1 22 11.573806 133.952976
714 3 18 14.176123 200.962468
714 5 28 13.820751 191.013161
714 32 35 12.616065 159.165089
715 1 22 12.597956 158.708484
715 3 18 13.368572 178.718709
715 5 28 13.464427 181.290781
715 32 35 11.495272 132.141284
716 1 22 12.788058 163.534425
716 3 18 12.587003 158.432633
716 5 28 12.446181 154.907416
716 32 35 12.587637 158.448596
717 1 22 12.775785 163.220684
717 3 18 13.738323 188.741520
717 5 28 12.985547 168.624425
717 32 35 11.238635 126.306916
718 1 22 12.986270 168.643221
718 3 18 14.716195 216.566381
718 5 28 13.227772 174.973944
718 32 35 12.018181 144.436664
719 1 22 12.517901 156.697844
719 3 18 13.009745 169.253474
719 5 28 13.325806 177.577109
719 32 35 11.869967 140.896116
720 1 22 11.540007 133.171769
720 3 18 12.759368 162.801476
720 5 28 11.662484 136.013544
720 32 35 11.517359 132.649561
721 1 22 10.410357 108.375525
721 3 18 13.519718 182.782786
721 5 28 12.701304 161.323121
721 32 35 11.591827 134.370444
722 1 22 11.554359 133.503201
722 3 18 13.185579 173.859500
722 5 28 12.119236 146.875889
722 32 35 10.422379 108.625989
723 1 22 12.817250 164.281900
723 3 18 11.991082 143.786045
723 5 28 12.013519 144.324629
723 32 35 11.541187 133.199000
724 1 22 13.575902 184.305121
724 3 18 10.821334 117.101273
724 5 28 12.153917 147.717701
724 32 35 10.504176 110.337716
725 1 22 12.090570 146.181889
725 3 18 11.826977 139.877384
725 5 28 11.130657 123.891536
725 32 35 12.233834 149.666696
726 1 22 11.888077 141.326381
726 3 18 12.571765 158.049285
726 5 28 12.546042 157.403176
726 32 35 11.881203 141.162996
727 1 22 12.145884 147.522500
727 3 18 12.509811 156.495373
727 5 28 12.204208 148.942701
727 32 35 11.703876 136.980725
728 1 22 12.410347 154.016725
728 3 18 10.039810 100.797785
728 5 28 12.661615 160.316496
728 32 35 11.941214 142.592601
729 1 22 11.366592 129.199425
729 3 18 10.283990 105.760445
729 5 28 11.734864 137.707025
729 32 35 11.173185 124.840056
730 1 22 10.686765 114.206936
730 3 18 11.445263 130.994052
730 5 28 14.002724 196.076293
730 32 35 11.886879 141.297896
731 1 22 9.957521 99.152225
731 3 18 10.643371 113.281348
731 5 28 12.375093 153.142925
731 32 35 10.688634 114.246900
732 1 22 10.613312 112.642400
732 3 18 10.782584 116.264116
732 5 28 11.726999 137.522504
732 32 35 10.836113 117.421349
733 1 22 11.588644 134.296664
733 3 18 12.550065 157.504140
733 5 28 12.161370 147.898924
733 32 35 11.843771 140.274904
734 1 22 10.890916 118.612061
734 3 18 11.983115 143.595049
734 5 28 12.706652 161.459000
734 16 25 8.904033 79.281806
734 32 35 11.418219 130.375736
735 1 22 11.842934 140.255096
735 3 18 10.364168 107.415977
735 5 28 11.107751 123.382125
735 16 25 8.550570 73.112249
735 32 35 12.371555 153.055376
736 3 18 10.765511 115.896221
736 5 28 12.406445 153.919884
736 16 25 10.286313 105.808244
736 32 35 12.165407 147.997136
737 3 18 10.737558 115.295150
737 5 28 11.791705 139.044296
737 16 25 11.080330 122.773709
737 32 35 11.735698 137.726596
738 3 18 11.152315 124.374120
738 5 28 11.688819 136.628481
738 16 25 10.456769 109.344009
738 32 35 12.534662 157.117761
739 3 18 11.175067 124.882125
739 5 28 11.931799 142.367825
739 16 25 11.305583 127.816196
739 32 35 11.743087 137.900100
740 3 18 11.273133 127.083530
740 5 28 11.110668 123.446936
740 16 25 10.191041 103.857316
740 32 35 12.763980 162.919184
741 5 28 11.244980 126.449576
741 16 25 10.397583 108.109736
741 32 35 13.877032 192.572021
742 5 28 11.303889 127.777896
742 16 25 10.710967 114.724824
742 32 35 13.319339 177.404781
743 5 28 11.381228 129.532356
743 16 25 7.699596 59.283784
743 32 35 11.514000 132.572204
744 5 28 9.916487 98.336724
744 16 25 8.110579 65.781489
744 32 35 12.946011 167.599200
745 5 28 9.256637 85.685325
745 16 25 9.646637 93.057600
746 5 28 9.396589 88.295884
746 16 25 7.842404 61.503300
747 5 28 9.591568 91.998184
747 16 25 8.702970 75.741689
747 21 40 9.627237 92.683684
748 16 25 8.655812 74.923081
748 21 40 11.622964 135.093301
749 16 25 7.748046 60.032216
749 21 40 12.030475 144.732325
750 16 25 8.650512 74.831364
750 21 40 12.384276 153.370281
751 16 25 8.964659 80.365104
751 21 40 12.759711 162.810216
752 16 25 7.861157 61.797789
752 21 40 9.868582 97.388901
753 16 25 8.988577 80.794525
753 21 40 9.695001 93.993041
754 16 25 8.514401 72.495025
754 21 40 9.629107 92.719700
755 16 25 9.147868 83.683496
755 21 40 9.435969 89.037504
756 16 25 8.918537 79.540300
756 21 40 10.720571 114.930649
757 16 25 9.722038 94.518024
757 21 40 10.467972 109.578444
758 16 25 8.354783 69.802400
758 21 40 11.394115 129.825849
759 16 25 8.386019 70.325316
759 21 40 10.857803 117.891896
760 16 25 9.875974 97.534856
760 21 40 10.246830 104.997525
761 16 25 10.066857 101.341604
761 21 40 10.234290 104.740701
762 16 25 9.974129 99.483241
762 21 40 12.072749 145.751269
763 16 25 10.582402 111.987225
763 21 40 11.119169 123.635916
764 16 25 10.993170 120.849796
764 21 40 11.180022 124.992901
765 16 25 12.035304 144.848549
765 21 40 9.404344 88.441681
766 16 25 11.035470 121.781600
766 21 40 10.758151 115.737804
767 16 25 11.638678 135.458829
767 21 40 11.056475 122.245641
768 16 25 10.288189 105.846825
768 21 40 10.606573 112.499396
769 16 25 10.868368 118.121429
769 21 40 10.390320 107.958744
770 16 25 10.421033 108.597921
770 21 40 10.178775 103.607464
771 16 25 10.081007 101.626701
771 21 40 9.622485 92.592216
772 16 25 9.956966 99.141176
772 21 40 10.937588 119.630829
773 16 25 10.580109 111.938701
773 21 40 11.408548 130.154961
774 16 25 11.276471 127.158804
774 21 40 11.480270 131.796596
775 16 25 10.899227 118.793156
775 21 40 9.818356 96.400109
776 16 25 11.290443 127.474109
776 21 40 11.575984 134.003401
777 16 25 12.302520 151.352001
777 21 40 10.231213 104.677729
778 16 25 12.115800 146.792600
778 21 40 9.023277 81.419525
779 16 25 9.452597 89.351584
779 21 40 8.270897 68.407741
780 16 25 10.211110 104.266764
780 21 40 8.679471 75.333224
781 16 25 9.583455 91.842604
781 21 40 9.056402 82.018409
782 16 25 8.999976 80.999564
782 21 40 9.023491 81.423389
783 16 25 9.396380 88.291956
783 21 40 9.607105 92.296461
784 16 25 10.184328 103.720536
785 16 25 10.576363 111.859464
786 16 25 12.029648 144.712425
787 16 25 10.585667 112.056344
788 16 25 10.619886 112.781984
788 21 40 10.401614 108.193581
789 16 25 10.368180 107.499161
789 21 40 10.423471 108.648749
790 16 25 11.245801 126.468041
790 21 40 11.167265 124.707809
791 16 25 12.075676 145.821961
791 21 40 12.199030 148.816329
792 16 25 11.530032 132.941644
792 21 40 11.231708 126.151256
793 16 25 11.943639 142.650504
793 21 40 12.725679 161.942904
794 16 25 11.316718 128.068096
794 21 40 11.639538 135.478856
795 16 25 11.041302 121.910356
795 21 40 12.608572 158.976081
796 16 25 10.363564 107.403464
796 21 40 11.255534 126.687056
797 21 40 11.224776 125.995604
798 21 40 11.817420 139.651425
799 21 40 11.574930 133.979000
800 21 40 11.755814 138.199169
801 21 40 12.479930 155.748649
802 21 40 12.306607 151.452584
803 21 40 11.062970 122.389309
804 21 40 11.613464 134.872549
805 21 40 12.165466 147.998569
806 21 40 10.403119 108.224884
806 22 27 13.908654 193.450644
807 21 40 10.363781 107.407956
807 22 27 13.242158 175.354761
808 21 40 11.319562 128.132481
808 22 27 12.657617 160.215274
809 21 40 11.308696 127.886616
809 22 27 13.153760 173.021401
810 21 40 10.802938 116.703461
810 22 27 10.721005 114.939951
811 21 40 11.750182 138.066776
811 22 27 10.800085 116.641846
812 22 27 11.315638 128.043670
813 22 27 10.816742 117.001902
814 22 27 11.700853 136.909967
815 22 27 11.775953 138.673067
816 22 27 12.101477 146.445755
817 22 27 9.993601 99.872061
818 22 27 10.315128 106.401862
819 22 27 10.365221 107.437802
820 22 27 9.735846 94.786700
821 22 27 8.542393 72.972480
822 22 27 9.730315 94.679037
823 22 27 9.936521 98.734444
824 22 27 9.666696 93.445010
825 22 27 8.574405 73.520426
826 22 27 9.107617 82.948679
827 22 27 8.924235 79.641965
828 22 27 8.573484 73.504629
829 22 27 9.079748 82.441815
830 22 27 8.860236 78.503786
831 22 27 9.503847 90.323114
832 22 27 9.628684 92.711554
833 22 27 8.523020 72.641865
834 22 27 8.879695 78.848981
837 25 38 12.327033 151.955736
838 25 38 11.613496 134.873281
839 25 38 12.694063 161.139225
840 25 38 12.178595 148.318169
841 25 38 11.235932 126.246164
842 25 38 10.462403 109.461876
843 25 38 11.637009 135.419969
844 25 38 12.213548 149.170761
845 25 38 11.745429 137.955096
846 25 38 10.854670 117.823864
847 25 38 11.227181 126.049604
848 25 38 11.391809 129.773316
849 25 38 11.084408 122.864101
850 25 38 11.347576 128.767481
851 25 38 11.254667 126.667529
852 25 38 10.934340 119.559800
853 25 38 10.442779 109.051629
854 25 38 11.074816 122.651541
855 25 38 10.537954 111.048464
856 25 38 9.753086 95.122681
859 25 38 11.051245 122.130025
860 25 38 11.126767 123.804941
861 25 38 12.243597 149.905656
862 25 38 12.332529 152.091261
863 25 38 12.471297 155.533256
864 25 38 11.959743 143.035461
865 25 38 11.688781 136.627604
866 3 4 11.095983 123.120830
866 25 38 11.645746 135.623400
867 3 4 12.119849 146.890737
867 25 38 11.181329 125.022129
868 3 4 11.615399 134.917490
868 25 38 12.036720 144.882625
869 3 4 11.534682 133.048900
869 25 38 10.474649 109.718264
870 3 4 10.854812 117.826941
870 25 38 11.422455 130.472469
871 3 4 12.261545 150.345485
871 25 38 11.637239 135.425329
872 3 4 10.557226 111.455014
872 25 38 12.956212 167.863425
873 3 4 11.592353 134.382658
873 25 38 11.599778 134.554856
874 3 4 11.750433 138.072676
874 25 38 12.592780 158.578100
875 3 4 11.873085 140.970149
875 25 38 12.282090 150.849741
876 3 4 12.276295 150.707409
876 25 38 11.494577 132.125304
877 3 4 12.113735 146.742585
877 25 38 10.108344 102.178621
878 3 4 12.193774 148.688133
878 25 38 10.965697 120.246521
879 3 4 11.791066 139.029233
879 25 38 11.472452 131.617149
880 3 4 11.430313 130.652054
880 25 38 12.489074 155.976981
881 3 4 10.417434 108.522941
881 25 38 12.194634 148.709089
882 3 4 9.552815 91.256280
882 25 38 11.753450 138.143576
883 3 4 10.747180 115.501877
883 25 38 12.569204 157.984900
884 3 4 11.230803 126.130938
884 25 38 12.363320 152.851681
885 2 37 10.779642 116.200676
885 3 4 10.760129 115.780385
885 25 38 13.286655 176.535204
886 2 37 10.350692 107.136818
886 3 4 10.478286 109.794485
886 25 38 12.469808 155.496100
887 2 37 11.517994 132.664189
887 3 4 10.997814 120.951913
887 25 38 13.468116 181.390156
888 2 37 10.047012 100.942452
888 3 4 9.227766 85.151660
888 25 38 12.435964 154.653196
889 2 37 10.500249 110.255225
889 3 4 9.522679 90.681421
889 25 38 13.089820 171.343400
890 2 37 12.741660 162.349905
890 3 4 11.461066 131.356025
890 25 38 13.520579 182.806064
891 2 37 10.093705 101.882885
891 3 4 12.486109 155.902925
891 25 38 13.312604 177.225421
892 2 37 13.212458 174.569057
892 3 4 12.787373 163.516910
892 25 38 12.376756 153.184100
893 2 37 12.404007 153.859401
893 3 4 13.112566 171.939376
893 25 38 12.118871 146.867025
894 3 4 12.537705 157.194036
894 25 38 11.846418 140.337625
895 3 4 11.288313 127.426017
895 25 38 11.177245 124.930801
896 3 4 8.732107 76.249693
896 25 38 12.031238 144.750689
897 3 4 10.400193 108.164016
897 25 38 11.530113 132.943500
898 3 4 10.860385 117.947956
898 25 38 11.386927 129.662116
899 3 4 10.756474 115.701726
899 25 38 10.943606 119.762516
900 3 4 10.996173 120.915830
900 25 38 11.243800 126.423044
901 3 4 11.143538 124.178430
901 25 38 11.914670 141.959364
902 3 4 11.533066 133.011620
902 25 38 12.423362 154.339925
903 2 37 10.629076 112.977252
903 3 4 11.008220 121.180900
903 25 38 12.484652 155.866541
904 2 37 10.807824 116.809056
904 3 4 9.554394 91.286441
904 25 38 13.160917 173.209749
905 2 37 10.243740 104.934213
905 3 4 11.186787 125.144193
905 25 38 12.426428 154.416116
906 2 37 12.904593 166.528517
906 3 4 13.082095 171.141197
906 25 38 11.676729 136.346001
907 2 37 11.104140 123.301922
907 3 4 11.605904 134.697005
907 25 38 10.479135 109.812264
908 2 37 10.532398 110.931412
908 3 4 12.554939 157.626504
908 25 38 11.586223 134.240564
909 2 37 10.831926 117.330617
909 3 4 12.276152 150.703917
910 2 37 11.808202 139.433625
910 3 4 11.566972 133.794830
910 16 25 11.615807 134.926961
911 2 37 12.961502 168.000530
911 3 4 12.988782 168.708449
911 16 25 10.422458 108.627624
912 2 37 12.251510 150.099486
912 3 4 12.535581 157.140785
912 16 25 10.363001 107.391789
913 2 37 11.181223 125.019748
913 3 4 11.326826 128.296996
913 16 25 9.655000 93.219025
914 2 37 10.918844 119.221145
914 3 4 10.521957 110.711585
914 16 25 10.365396 107.441424
915 2 37 11.076597 122.691012
915 3 4 13.578902 184.386586
915 16 25 9.562762 91.446424
916 3 4 11.939226 142.545128
916 16 25 12.573340 158.088881
917 3 4 12.161088 147.892058
917 16 25 12.702868 161.362861
917 19 32 13.033130 169.862484
918 3 4 11.677913 136.373645
918 16 25 10.912743 119.087961
918 19 32 13.641924 186.102089
919 3 4 12.192253 148.651045
919 16 25 11.500167 132.253841
919 19 32 13.670809 186.891025
920 3 4 10.524350 110.761941
920 16 25 10.323411 106.572821
920 19 32 13.293103 176.706598
921 3 4 10.244511 104.950001
921 16 25 11.596081 134.469089
921 19 32 13.384857 179.154401
922 16 25 13.024844 169.646561
922 19 32 13.181568 173.753725
923 16 25 12.748982 162.536536
