-0.9100	-0.8500	-0.6719	1.4149
1.1300	-0.3400	-0.0410	1.1808
-0.9400	-0.4500	-0.5620	1.1840
-0.6500	-0.7000	-1.0373	1.4101
1.1900	-0.2700	-0.8040	1.4613
-0.5500	0.0600	-1.2315	1.3501
0.9800	0.0500	0.7530	1.2369
1.1100	0.9100	0.1970	1.4488
0.5700	-0.7800	-0.8070	1.2588
0.0400	-1.0200	-0.9710	1.4088
1.2100	0.6000	-0.5060	1.4423
-0.8800	-0.9200	-0.4280	1.3431
0.6100	0.8700	-0.3026	1.1048
0.7100	0.5700	-0.4370	1.0099
0.5000	0.2700	-1.0153	1.1635
0.4400	0.1400	-0.9490	1.0554
1.1200	0.2600	-0.0340	1.1503
-0.5500	-0.8400	-0.6607	1.2019
0.9000	0.0000	0.2930	0.9465
1.2100	0.1200	-0.2710	1.2458
0.0900	0.0700	-1.3810	1.3857
0.8000	0.3500	0.6173	1.0694
0.7600	0.7400	0.7375	1.2919
-0.1000	-0.2100	-1.4061	1.4252
0.8000	1.0800	-0.3720	1.3946
0.5000	1.3200	0.3400	1.4519
0.0100	0.8300	-1.0403	1.3309
1.0400	0.9500	0.3460	1.4505
-0.1400	1.3600	-0.2080	1.3829
-0.1400	-1.3100	-0.2336	1.3380
0.7200	0.9500	-0.7840	1.4267
0.1400	0.0100	-1.0332	1.0427
-0.4800	0.0200	-1.3194	1.4041
1.0200	0.2100	-0.7210	1.2666
0.6800	0.8000	-0.8659	1.3609
-0.1600	0.7500	-0.6558	1.0090
1.1600	0.1900	-0.6402	1.3385
0.8700	0.2500	-0.4570	1.0140
0.4400	0.5800	-0.9192	1.1726
0.6700	-0.2000	-0.8680	1.1146
0.5700	1.3300	-0.1320	1.4530
0.3300	0.8600	-0.5769	1.0869
1.2100	0.4200	0.1980	1.2960
1.2100	0.4500	-0.2610	1.3171
0.2100	0.6700	-0.7604	1.0350
0.7800	0.6200	-0.9230	1.3582
0.5200	1.2300	0.3200	1.3732
-0.6500	0.7600	-0.5680	1.1501
1.0600	0.7000	-0.3534	1.3185
1.1300	0.0400	-0.7270	1.3443
0.0500	0.8200	-0.7616	1.1202
1.1700	0.4600	-0.1690	1.2685
-0.4000	0.1500	-0.9045	1.0003
-1.0900	0.6400	-0.4004	1.3259
1.0600	0.9300	-0.2595	1.4338
-0.3200	1.1900	-0.5490	1.3490
-1.1600	0.0200	-0.4852	1.2575
1.2500	-0.0400	-0.4480	1.3285
1.2300	-0.3000	0.0644	1.2677
-0.0900	0.3100	-1.2770	1.3172
1.0700	0.3400	-0.5900	1.2683
0.6600	0.7200	-0.8320	1.2831
-0.1500	-0.3100	-1.4177	1.4589
0.7200	0.1700	-1.0560	1.2894
0.9700	-0.2500	-0.7390	1.2448
-0.7500	0.4900	-1.0233	1.3600
0.6700	0.8700	-0.0660	1.1001
0.4000	-0.2400	-1.2830	1.3652
-0.0100	-0.5600	-1.3240	1.4376
1.3600	-0.3700	-0.4210	1.4710
-0.9000	0.4000	-0.7516	1.2389
