5.5850	2.2600
10.5400	16.6700
2.4620	17.1400
13.8600	11.9000
18.6100	15.7100
9.0540	8.4490
12.0200	7.3630
14.1300	20.9400
6.9470	8.7680
11.3700	16.4400
17.6700	3.4170
13.2800	14.1300
9.3220	3.4520
10.9700	6.2850
8.1280	9.7840
7.1390	4.6260
15.4200	10.1500
11.8100	11.9500
10.4500	8.4570
12.6500	15.9800
4.1830	0.8548
10.3600	8.6970
12.7800	8.3570
13.2300	11.7200
10.9300	8.9670
10.6800	11.7700
5.7480	7.1940
8.7090	12.1900
8.3770	7.5070
16.4400	9.4320
10.1700	7.6020
13.5900	14.0500
13.3100	11.7400
4.4830	12.5800
8.8970	10.0200
10.0200	8.6060
9.9680	15.2800
11.1800	11.7300
17.7900	15.6600
7.3190	15.2200
9.0180	10.4100
8.5120	2.4460
13.4200	11.8500
8.4270	10.5800
15.6200	14.0800
15.0100	9.0010
1.4120	14.6600
15.3200	9.2560
3.5800	5.5760
12.4000	16.0700
5.4050	6.2490
8.3340	12.6900
13.2300	3.6260
13.1600	14.8300
18.4400	5.7660
8.9090	2.2370
11.7400	11.2500
8.0530	12.4000
9.2660	12.1000
9.2230	3.4340
3.0140	5.8080
10.6600	13.9300
10.4900	11.7900
5.2520	5.8310
8.4680	3.2500
7.6170	10.5800
10.6500	5.7530
17.3300	10.9800
12.7800	4.0020
13.0200	11.3200
12.6900	2.5740
7.7570	1.9070
7.8210	9.6880
10.1800	7.2280
10.6300	11.2700
11.1100	5.0120
12.0300	12.3000
7.7920	9.1930
7.0470	12.8900
11.3300	9.6160
10.8100	11.7600
10.2600	8.4560
8.1840	18.7600
7.4300	7.6360
18.0900	13.6300
8.2390	14.3500
12.9600	7.5920
10.0600	1.1920
10.2800	12.5300
8.1460	14.2400
12.0900	10.1400
10.9600	11.0300
2.3890	18.6900
11.1000	12.6700
7.6980	7.1990
12.3400	5.6700
6.1260	18.1300
9.6800	2.5090
3.7010	8.2210
12.8300	3.8680
11.9100	13.0300
10.5500	11.6300
14.8700	4.0870
9.8670	8.8780
11.6600	13.8700
6.5930	19.8800
6.0700	10.0800
9.4150	14.6100
4.2850	10.8500
8.1200	4.4980
12.1600	12.4400
13.3200	7.1180
17.0900	8.7370
4.7340	12.1000
11.9500	5.9350
12.8500	6.0950
17.1900	9.0290
14.5800	8.3470
3.2920	1.0740
8.8490	6.1600
3.7420	13.0900
7.7450	12.7800
12.0000	9.6270
6.1990	12.8500
3.5900	5.3810
7.9160	10.5400
9.4180	12.6800
16.7400	12.3000
3.5080	4.3040
16.3400	17.3200
11.9800	12.1900
8.0630	2.9230
12.1000	2.6710
11.7100	3.6310
8.3580	4.0290
10.1600	8.5920
13.0800	9.6090
14.2100	4.9440
12.4000	4.1450
11.5000	12.2200
4.1120	12.3600
3.4130	9.9660
10.8900	11.5100
12.9100	6.8080
19.2600	2.0900
4.6730	11.3400
8.7630	10.8900
7.2400	11.1300
9.1270	7.5760
15.0400	10.4400
8.9420	9.3930
8.6070	6.4530
5.1990	11.7200
13.4200	7.7100
12.2900	14.7300
13.3800	13.7500
8.8460	7.8750
11.9900	4.0390
4.0840	7.1650
4.9480	4.3410
12.8400	7.9320
9.1690	10.1400
12.5600	13.3800
15.6200	8.7990
2.7940	9.1410
6.6160	13.3500
8.6920	18.0900
12.5700	11.2700
11.2200	11.3100
12.4600	9.9600
9.5600	3.2560
9.9610	13.4000
6.4130	13.8300
11.5900	10.5600
6.9090	17.6400
5.3930	7.7390
9.2560	8.0380
11.7500	12.0300
11.0400	5.6940
9.3170	14.2000
14.5700	11.7600
5.0980	11.4500
7.5180	12.1300
16.6600	4.4150
6.2260	2.7970
16.2700	13.6200
5.1070	13.6200
11.1500	9.3950
15.2400	1.8070
11.5400	13.2200
5.4910	14.3800
11.4900	18.6700
13.9100	6.7820
4.4820	8.5730
9.1210	6.1820
8.5390	5.8310
7.5560	9.3990
9.6900	7.8940
7.7940	12.1200
3.7380	4.0060
9.3550	8.4830
12.0500	13.9400
10.4300	2.9400
11.1400	11.0600
12.2200	9.9250
8.5250	8.8220
3.4970	7.4920
11.5500	10.8800
4.7150	12.0000
9.2550	0.1346
10.0600	13.0000
0.7999	8.6470
4.0440	8.6450
8.8650	14.6700
10.0600	12.6900
18.6200	21.1200
9.8240	7.5140
12.1800	4.1510
3.8730	9.4200
6.5630	14.3100
10.0400	3.4670
9.0770	14.0000
7.8670	15.9500
8.4370	8.2440
16.1300	8.6050
2.2960	6.2950
10.6000	12.6900
6.4040	13.8700
8.8970	4.1610
4.8940	6.2460
16.6700	7.6140
12.0800	4.3770
9.4170	2.8730
8.0140	4.0210
12.5200	10.4700
3.2140	12.9900
3.2830	13.5200
18.1400	8.8350
9.5300	6.3020
15.1600	3.7460
14.0400	12.1800
9.7300	9.2370
12.4800	10.0400
12.8200	8.0790
6.5800	10.2700
12.2000	13.3100
9.5700	9.4590
8.2160	15.8400
1.6270	10.7300
7.1580	14.3400
14.0400	4.2050
7.1300	6.8870
14.7200	9.7260
8.2300	14.9000
4.1720	14.2800
5.1740	9.9030
2.3430	3.7010
12.6400	10.1900
6.1390	8.5260
7.1960	9.0360
16.8100	10.2900
8.2730	15.7300
3.4990	8.5160
7.1480	8.4330
4.6150	1.0590
5.2830	8.3860
12.0500	15.1900
8.2680	11.8200
7.2270	12.3100
11.5600	7.5910
10.1400	5.4230
6.0920	6.0190
13.6800	11.6800
7.6590	12.4700
10.4100	8.3980
5.8300	8.1720
11.1400	3.4760
15.1600	13.1900
10.7600	7.0710
8.4980	8.0820
4.2710	10.8200
9.7880	7.4540
7.2970	11.2100
5.3700	9.3410
11.0600	6.2370
9.2440	1.8570
12.5300	13.0900
9.3860	9.2660
8.6050	11.3900
13.1200	3.4900
14.5000	21.0300
7.0270	3.9300
7.8950	2.5420
12.3500	4.1540
11.2600	15.2800
4.2500	6.6750
10.3500	4.8090
5.9920	11.3400
9.1880	10.9000
6.6130	11.4200
5.2750	3.4670
6.9020	9.5080
21.7300	10.8100
4.3760	17.5600
12.8700	9.1790
5.7460	16.1300
9.7490	7.7360
8.9080	14.9300
13.0800	12.9000
10.0400	6.1770
10.9000	14.4500
9.4020	8.3760
13.0700	3.1780
15.8500	10.7500
15.4700	15.0000
9.1170	14.2000
11.3300	7.4820
15.2200	15.7800
10.2800	3.7490
12.1300	5.8760
12.2100	1.9730
13.3700	3.0350
10.2800	7.5960
11.8000	7.4430
8.2120	13.3400
13.1100	4.9760
3.6560	5.0150
14.3000	13.7500
5.8800	7.1370
11.8800	12.3400
3.9440	8.5610
9.1610	6.5440
4.3780	8.6040
2.5330	8.4400
12.6500	6.7470
15.9500	9.1900
8.9680	13.7900
6.2680	14.2200
12.4300	16.0800
14.4100	10.7600
5.8130	9.9570
8.5380	11.5500
6.0920	9.9740
6.5630	8.9270
8.7960	4.1880
12.8800	10.5600
2.7890	9.4440
12.0100	7.2290
5.5560	9.0470
9.2730	2.4990
7.3930	10.1000
7.5970	11.9700
10.5500	11.3700
10.8200	9.9370
6.2810	13.2000
9.2870	11.5400
9.4320	14.0100
17.8400	16.4800
8.8800	11.7300
13.7600	11.8300
10.9400	12.5500
10.3800	9.2420
9.4800	12.0500
12.1300	8.0550
8.4180	6.3150
12.4700	9.4720
6.2140	4.4850
7.5390	8.1400
3.6100	12.0400
10.3700	14.2400
14.6400	9.5110
9.5620	8.9110
3.0620	3.7770
12.5600	4.7150
10.5600	6.3310
5.9900	1.7530
11.8600	10.2200
8.3530	11.6700
12.4700	11.9800
9.9090	3.7620
10.1900	14.2800
5.5900	11.0000
10.7900	10.4600
5.6810	5.7050
12.2800	11.5100
10.7800	9.4600
10.8900	13.6300
13.5500	3.2060
9.5370	8.8870
11.1700	13.9700
8.9990	7.6010
13.6900	7.1020
3.0650	13.5300
18.3700	4.5540
13.0300	10.6900
5.9750	9.2720
7.9560	7.4560
10.6700	12.8900
6.8080	11.9900
16.8900	6.0820
9.6420	11.6300
9.4010	6.0290
8.7730	5.6640
9.0740	7.0920
2.8500	13.3200
12.5500	9.1190
5.5570	16.2600
12.0500	9.7570
12.1500	17.4900
7.7780	9.0170
9.1760	17.9500
5.3500	13.8100
8.4450	4.6890
5.1150	11.9400
4.1460	6.7010
10.3900	7.2940
9.1720	9.3640
11.0100	12.6400
10.8200	10.5400
13.3200	9.3650
19.7500	8.8220
7.6470	8.8920
11.3400	5.6370
6.7580	6.7450
9.6210	7.7810
16.8900	13.5700
3.1300	12.1200
10.5800	11.8800
12.9500	13.1000
9.6690	9.5280
6.3740	16.5400
13.7000	10.7700
7.9330	11.0400
13.8200	8.0390
12.5300	10.0600
7.6720	7.4600
9.6780	5.7880
11.8600	2.4840
5.0230	5.6560
5.4000	4.7260
11.6700	13.2100
9.8750	16.9000
8.6540	12.5000
14.2200	11.5100
8.3260	16.0000
6.6400	9.5290
8.3620	10.8200
11.1800	12.4600
13.1500	9.0910
10.9600	14.0900
5.3690	5.7920
8.2970	12.7800
10.8000	13.6300
10.1700	17.2800
12.1100	9.1760
10.6300	9.8530
9.1970	12.9800
11.6100	12.3700
11.0700	9.5410
17.6000	14.1000
4.4060	14.2300
4.1860	11.3800
4.9460	17.6200
8.8910	6.7310
9.8840	9.7280
5.0810	9.7360
3.1800	6.5090
12.5700	12.5600
12.2000	12.9300
2.7590	15.3300
4.2490	5.3460
12.5300	8.4330
10.8600	1.5720
8.4960	6.8800
10.1100	12.1400
11.5500	7.4780
14.4200	12.4500
6.3230	7.3430
15.5200	9.7140
5.8420	11.8200
11.8000	7.9810
3.7620	12.2400
2.3310	3.5390
8.4360	14.8800
6.7280	14.2500
4.1370	14.2000
5.2390	24.4100
4.3370	10.2700
0.8514	6.5450
12.1400	7.0680
9.3120	6.3780
11.3500	9.5970
1.6830	13.7100
18.8600	11.6500
13.0400	4.5290
11.4500	9.9320
7.1360	6.1740
8.6450	6.4260
13.0600	8.7760
12.9400	11.8300
11.9600	3.9580
6.0790	13.2700
4.3610	5.7870
7.3050	8.8960
7.1060	3.3770
9.0590	11.0000
11.6000	11.5300
9.9140	8.8840
7.3590	13.8500
4.6840	8.5060
8.5510	9.9520
11.6300	8.2220
9.0480	13.4900
14.8100	9.8040
12.0400	11.8400
17.7000	9.7940
10.9800	6.4680
10.1700	3.3370
8.4860	9.5470
3.7680	12.8000
4.9330	3.9250
15.2200	9.9350
10.7100	14.0700
11.2300	5.5590
11.9200	10.3400
8.9700	7.6240
11.7500	11.0300
4.8870	16.6700
3.2010	13.1900
9.2560	7.7450
7.8010	8.3250
14.0200	4.2600
4.6650	12.8600
10.2200	10.6300
13.3400	10.3500
10.5500	13.0900
6.2130	8.0220
12.4900	15.6500
14.0300	10.3100
14.0900	11.5700
3.8210	5.5830
12.3500	14.5700
14.3200	3.4610
10.0400	13.7400
8.8460	15.3200
2.5890	3.2900
7.3110	9.8390
12.1100	13.3600
10.6800	6.1870
10.3700	9.7320
11.6500	13.7100
9.4610	12.8300
9.7490	18.0200
1.2190	11.8800
3.4720	11.2400
10.8500	8.7810
10.1400	11.8200
13.2600	7.3430
5.3510	9.5250
9.2430	11.6800
11.8600	14.2300
3.1750	1.4680
9.0540	14.2500
9.9600	17.0500
11.1800	13.7700
16.3400	16.9200
10.8000	8.2170
12.4600	17.8800
13.9300	9.0910
12.7700	15.8400
9.7720	11.5000
14.1400	9.6860
7.7490	9.6260
4.2340	0.8684
10.8900	11.7300
12.4700	9.3380
15.6500	10.8500
13.0100	5.9590
10.1300	11.7900
7.9960	5.4880
12.7600	8.0970
19.8000	11.3100
15.0800	8.5850
14.4500	12.7400
14.8500	16.6600
8.9100	12.8600
4.2480	10.1300
6.6720	2.5340
9.1770	8.4220
3.1520	8.7540
9.1820	10.4600
10.1600	9.1740
3.0050	6.2840
10.2600	1.7880
12.9800	16.6800
14.3600	7.7370
9.8000	3.9380
7.6800	12.0300
10.9800	8.7420
13.1200	15.2300
11.6800	11.6900
15.7900	9.8540
12.1500	5.2410
10.6800	15.0900
8.0070	14.2600
13.5200	11.9100
6.8540	4.6200
9.3470	13.5300
12.3100	5.4120
2.1560	4.0630
7.0850	10.8300
12.9200	1.2060
12.6400	11.9400
12.9000	10.6400
4.4130	5.7070
12.3800	11.9100
2.6510	12.7900
17.6000	12.0600
14.1200	13.7800
13.3800	23.4100
13.8100	4.8730
9.1910	9.7190
11.0000	10.4200
19.2500	2.0870
7.3960	5.2060
8.3230	4.7260
4.2450	9.2080
10.8400	4.2000
9.3270	10.2800
4.5380	15.6800
14.5400	11.3800
9.3100	11.9000
10.4600	13.9700
14.4900	10.8700
7.8840	7.4090
8.0850	12.6200
8.6840	10.8000
11.2900	3.1740
4.9970	9.5290
13.1600	10.1100
6.4930	7.5800
9.0450	6.7340
11.2800	2.0020
10.6200	8.7990
9.9280	7.4920
15.0900	4.8520
1.6270	8.5900
8.8180	4.8140
14.2400	9.3520
13.4100	9.8740
9.1160	8.6850
1.5290	5.7280
7.6160	7.2290
8.7930	11.8800
12.1400	10.9900
11.1800	5.2860
13.2900	15.6700
18.0300	16.7100
12.8100	12.3600
8.2670	7.6800
15.9500	14.7300
8.5330	13.9600
5.6580	13.6500
9.7490	10.7700
7.0390	9.2430
3.8910	13.2000
11.5300	1.0700
9.3020	6.9670
13.8300	7.3380
8.8150	6.0020
5.1910	7.0270
11.0800	7.0970
7.9430	7.9080
5.3460	5.7360
8.4390	12.9900
4.7460	6.6690
12.4100	4.4550
10.1300	5.1730
12.7700	7.4580
12.1600	13.6800
4.9340	9.5360
12.7400	8.2050
12.5600	4.2720
0.8420	14.9100
21.6800	11.3300
11.3900	10.6700
11.4700	14.4100
10.0500	11.1100
3.3050	11.1700
9.4530	9.5770
14.0100	12.4000
8.9700	9.1150
21.0200	8.6120
7.8710	15.8700
16.2500	10.3900
6.8610	1.1290
11.8900	4.8430
7.4660	5.8840
9.7680	3.1930
13.0700	9.4510
10.9900	10.1900
6.0620	6.0430
5.5060	6.6330
5.1240	14.4000
14.4400	17.1600
8.0030	12.9900
12.2100	4.8500
4.6510	11.2700
8.5310	9.0190
5.2590	11.4900
6.6750	12.3800
12.1800	10.7100
14.4100	10.3900
4.3840	13.4000
8.5930	12.4000
10.0600	13.3200
7.8750	5.4550
13.6200	12.3400
5.5940	1.1340
15.4800	10.6400
12.6200	12.1700
4.9400	8.9970
5.3250	6.8450
10.6000	13.7500
13.5700	15.5400
10.0100	11.2500
10.0500	10.9900
10.0100	11.4100
12.2200	10.3100
11.5200	6.9880
7.9150	10.7700
11.4300	7.5480
12.4300	10.2500
15.5600	8.3970
8.0510	14.9700
12.7300	5.1140
10.4700	4.9130
13.3300	11.4200
16.4600	7.3700
11.9000	10.5700
6.2330	12.3900
9.5120	9.1750
6.8600	10.3300
8.1380	11.5500
6.8080	11.3400
2.9820	5.9260
10.2400	10.3400
10.6700	13.6300
4.1130	10.2200
10.4400	11.9600
10.8200	9.0680
7.4230	5.6690
16.2000	12.1100
16.2400	7.0250
2.9670	11.9500
10.4500	6.5510
11.9400	12.9600
9.2110	2.1290
8.6980	11.3500
9.9760	13.6200
14.8100	5.5570
13.2500	7.6490
7.7400	13.3800
14.3400	14.0200
8.9280	5.2420
11.8700	10.0100
6.1270	11.6400
8.4220	12.2000
8.0780	16.9400
7.7210	2.3990
11.0800	8.8400
15.6100	15.5000
4.0970	9.7220
9.2660	10.4700
2.2990	4.2270
8.1210	9.7650
15.5400	5.6270
13.0200	12.4900
10.0800	9.1590
8.3830	9.5480
8.0640	6.0750
5.3580	6.1750
4.4680	3.1430
14.4400	9.7470
8.6340	12.1400
12.9500	7.0940
11.8300	12.0400
10.5400	11.6200
12.7800	9.2300
12.3000	9.5450
7.3810	10.3400
14.7700	5.7780
7.8730	13.4800
16.3700	6.4780
13.0500	7.3370
6.2780	7.2850
8.9190	15.3500
10.3700	12.3400
8.1760	8.1740
12.2400	11.6000
17.0700	6.2400
4.8150	12.1000
10.8200	12.4700
6.4750	5.3770
9.1950	14.2100
8.6570	11.2700
10.5200	4.5980
11.2000	14.9700
12.4100	10.3300
10.6800	6.6980
12.9900	11.4200
7.8330	7.7760
14.0000	12.3000
8.6810	12.5100
13.1700	15.9700
13.5700	12.7000
7.1210	5.6060
9.8310	7.1360
15.5600	12.8900
14.1500	9.5130
13.0000	9.4970
11.3100	3.1270
