# frame	protein_index	rx	ry	rz	r
4	19	-1.570000	-2.249000	-7.000000	7.518171
4	21	0.240000	1.010000	-7.468700	7.540503
4	27	-3.640000	0.390000	-6.520700	7.478050
4	29	0.500000	3.260000	-6.850000	7.602638
5	0	-0.544000	0.720000	-7.516000	7.569980
5	2	1.490000	-0.220000	-7.118600	7.276192
5	12	3.050000	-1.580000	-6.804000	7.621897
5	18	1.870000	2.710000	-7.063000	7.792751
5	20	1.560000	0.160000	-7.196000	7.364891
5	26	1.930000	-1.050000	-7.098000	7.430276
5	28	2.280000	-1.471000	-6.919200	7.432198
5	1	0.658000	-0.370000	-7.469000	7.507052
5	3	-1.890000	1.970000	-6.661000	7.198744
5	13	-2.530000	0.910000	-6.847000	7.355978
5	19	-1.370000	-3.320000	-6.686000	7.589591
5	21	-2.360000	1.295000	-6.741000	7.258630
5	27	-2.370000	-1.090000	-7.364400	7.812771
5	29	0.920000	2.820000	-6.691000	7.319036
6	0	-0.977000	0.350000	-7.588000	7.658640
6	2	-0.040000	-1.270000	-7.189500	7.300918
6	12	2.040000	-1.250000	-6.832200	7.238996
6	18	1.350000	4.380000	-5.324000	7.025089
6	20	2.830000	-0.505000	-6.765000	7.350452
6	26	1.350000	-1.410000	-7.205900	7.465628
6	28	-0.250000	-1.190000	-7.181830	7.284043
6	1	-0.774000	0.340000	-7.073000	7.123342
6	3	-2.440000	1.330000	-6.776000	7.323706
6	13	-1.070000	-0.180000	-7.641000	7.717654
6	19	-0.180000	-3.483000	-6.378000	7.269290
6	21	0.410000	0.359000	-7.429100	7.449061
6	27	-3.380000	0.840000	-6.555000	7.422804
6	29	0.310000	1.310000	-7.377000	7.498822
7	0	-0.695000	0.600000	-7.326000	7.383312
7	2	-0.290000	-2.490000	-6.969200	7.406345
7	8	0.180000	1.280000	-7.430500	7.542091
7	12	1.420000	-1.860000	-6.908000	7.293591
7	18	1.390000	2.160000	-6.910000	7.371960
7	20	2.640000	0.489000	-7.028300	7.523677
7	26	0.290000	-2.040000	-7.234800	7.522502
7	28	-1.010000	-1.970000	-6.790800	7.142546
7	1	1.789000	-1.680000	-7.050000	7.464946
7	3	-2.240000	1.100000	-7.029000	7.458850
7	9	1.960000	0.180000	-7.158000	7.423676
7	13	-1.250000	1.100000	-7.159000	7.350087
7	19	-0.460000	-3.590000	-6.418000	7.368204
7	21	0.270000	0.846000	-7.274200	7.328206
7	27	-3.180000	1.450000	-6.696800	7.553941
7	29	-2.010000	2.730000	-6.418000	7.258355
8	0	-1.019000	1.140000	-7.090000	7.253004
8	2	0.360000	-1.590000	-6.885700	7.076056
8	8	-0.360000	0.400000	-7.272220	7.292104
8	12	1.400000	-1.000000	-7.103000	7.308393
8	18	-1.050000	2.540000	-7.377000	7.872371
8	20	0.060000	0.320000	-6.976400	6.983993
8	26	1.570000	-2.610000	-7.042500	7.672927
8	28	0.530000	-1.740000	-6.891500	7.127501
8	1	-0.935000	-1.910000	-6.955100	7.272946
8	3	-0.010000	2.010000	-6.708000	7.002675
8	9	-0.170000	-0.510000	-7.195000	7.215055
8	13	0.210000	1.970000	-6.802000	7.084646
8	19	-2.250000	-3.330000	-6.269000	7.446594
8	21	0.120000	0.703000	-7.195400	7.230656
8	27	-3.050000	-1.260000	-6.464200	7.257822
8	29	-2.060000	0.610000	-6.917000	7.242968
9	0	0.070000	1.050000	-7.335000	7.410103
9	8	-0.560000	0.150000	-7.275400	7.298462
9	12	1.770000	-1.540000	-6.973000	7.357121
9	18	1.730000	4.260000	-5.886800	7.469599
9	20	-1.980000	-1.566000	-6.781000	7.235656
9	26	0.090000	-1.300000	-7.250800	7.366967
9	28	2.300000	-2.110000	-6.626600	7.324884
9	1	0.194000	-1.840000	-7.283000	7.514341
9	9	0.280000	-0.990000	-7.357600	7.429184
9	13	-0.780000	0.690000	-7.284000	7.358067
9	19	0.870000	-2.753000	-7.185000	7.743393
9	21	-2.710000	1.938000	-6.968300	7.723804
9	27	-2.920000	-1.270000	-6.855900	7.559277
9	29	-0.420000	-0.960000	-7.531200	7.603747
10	0	-0.451000	0.270000	-7.231000	7.250080
10	2	1.700000	-1.140000	-7.097000	7.386272
10	8	-0.830000	0.490000	-7.330200	7.393296
10	12	1.210000	-3.060000	-6.545000	7.325621
10	18	1.800000	3.300000	-6.353600	7.382292
10	20	0.410000	-0.430000	-7.166300	7.190887
10	26	1.100000	-0.470000	-7.567800	7.661755
10	28	-0.130000	0.280000	-7.525900	7.532229
10	1	-1.092000	-2.570000	-6.912000	7.454737
10	3	-1.480000	1.210000	-7.334000	7.579054
10	9	0.050000	1.650000	-7.229000	7.415082
10	13	-1.900000	-0.620000	-7.069000	7.346098
10	19	0.520000	-2.837000	-6.641000	7.240294
10	21	-1.160000	1.398000	-7.213500	7.438722
10	27	-2.740000	-0.500000	-6.885700	7.427682
10	29	-2.860000	-1.480000	-6.550000	7.298801
11	0	1.072000	0.480000	-7.173000	7.268529
11	2	0.670000	-0.680000	-7.638000	7.697425
11	8	0.910000	-0.320000	-7.552400	7.613754
11	12	1.260000	-1.720000	-7.064000	7.378760
11	18	-0.590000	1.400000	-7.069500	7.230901
11	20	1.820000	-1.488000	-7.262000	7.633033
11	26	3.850000	-0.750000	-6.505000	7.596053
11	28	0.610000	-1.107000	-7.236950	7.346495
11	1	0.664000	-0.860000	-7.280000	7.360631
11	3	-1.980000	1.510000	-7.004000	7.433473
11	9	1.360000	-0.770000	-7.476000	7.637609
11	13	-2.370000	0.070000	-7.178000	7.559463
11	19	-0.570000	-2.080000	-6.957000	7.283622
11	21	0.570000	1.755000	-6.959200	7.199680
11	27	-1.450000	0.560000	-7.408800	7.570100
11	29	0.900000	1.600000	-6.982000	7.219302
12	0	1.339000	0.550000	-7.225000	7.368585
12	2	1.680000	-1.480000	-6.819100	7.177251
12	8	-0.390000	0.620000	-7.326300	7.362824
12	12	2.040000	-0.860000	-7.072000	7.410424
12	18	0.660000	2.610000	-6.577900	7.107494
12	20	-0.640000	-0.999000	-7.321900	7.417400
12	26	0.880000	-1.670000	-7.270582	7.511635
12	28	1.600000	1.107000	-6.796800	7.069791
12	1	0.197000	0.840000	-7.606200	7.654978
12	3	-1.870000	0.250000	-7.051000	7.299041
12	9	1.210000	-1.440000	-7.332000	7.569407
12	13	-1.520000	1.590000	-6.912000	7.253568
12	19	1.260000	-1.730000	-7.138000	7.451949
12	21	-0.830000	1.625000	-7.342500	7.565833
12	27	-2.180000	-0.100000	-7.029000	7.359976
12	29	-0.110000	3.514000	-6.670000	7.539841
13	0	1.054000	1.930000	-7.099000	7.431798
13	2	1.570000	-1.850000	-6.807130	7.226646
13	8	0.810000	1.060000	-7.221700	7.343885
13	12	0.580000	-2.430000	-7.061600	7.490494
13	18	0.660000	0.980000	-7.564000	7.655723
13	20	2.890000	-1.080000	-6.436300	7.137539
13	26	2.372000	-1.780000	-6.870500	7.483218
13	28	-1.020000	-0.641000	-7.653400	7.747633
13	1	-0.037000	1.330000	-7.196000	7.317970
13	3	-2.570000	0.670000	-7.278000	7.747457
13	9	1.470000	-0.960000	-7.301000	7.509135
13	13	-0.760000	2.190000	-7.400000	7.754592
13	19	-0.090000	-2.037000	-6.925000	7.218940
13	21	-0.030000	-0.043000	-7.215012	7.215203
13	27	-4.510000	1.710000	-5.576000	7.372651
13	29	-0.750000	2.281000	-6.948000	7.351202
14	0	1.917000	0.090000	-7.020000	7.277595
14	2	1.790000	-1.520000	-6.960300	7.345766
14	8	0.790000	0.290000	-7.549700	7.596458
14	12	-0.370000	-1.070000	-7.301000	7.388261
14	18	0.590000	1.520000	-7.257300	7.438206
14	20	0.750000	0.842000	-7.304100	7.390625
14	26	3.371000	-2.420000	-6.226800	7.482852
14	28	-0.150000	-0.607000	-7.456300	7.482470
14	1	-0.359000	-1.100000	-7.083000	7.176891
14	3	-1.990000	-1.310000	-6.912000	7.311084
14	9	0.580000	-0.800000	-7.310000	7.376483
14	13	-1.350000	2.580000	-6.801000	7.398142
14	19	-0.730000	-1.820000	-6.994000	7.263700
14	21	-0.620000	1.713000	-7.180000	7.407508
14	27	-3.390000	0.470000	-6.479700	7.327995
14	29	0.480000	1.322000	-7.225200	7.360815
15	0	0.758000	1.550000	-7.234000	7.436923
15	2	2.100000	0.640000	-7.050200	7.384099
15	8	-0.570000	0.450000	-6.961500	6.999277
15	12	0.210000	-2.530000	-6.960000	7.408549
15	18	0.870000	0.420000	-7.683000	7.743500
15	20	-0.720000	-0.383000	-7.414900	7.459613
15	26	3.257000	-0.260000	-6.787300	7.532801
15	28	-0.770000	-1.161000	-7.235200	7.368103
15	1	-0.428000	0.610000	-7.442000	7.479214
15	3	-1.910000	1.560000	-6.865000	7.294513
15	9	2.100000	0.030000	-7.071000	7.376309
15	13	-0.100000	1.330000	-7.121000	7.244829
15	19	0.390000	-2.210000	-7.119000	7.464339
15	21	-2.080000	-0.219000	-6.824000	7.137320
15	27	-4.260000	-0.730000	-5.924000	7.333095
15	29	0.130000	1.030000	-7.488200	7.559824
16	0	0.410000	-0.800000	-7.580000	7.633119
16	2	1.350000	-1.540000	-7.171200	7.457896
16	8	0.040000	-0.150000	-7.156460	7.158144
16	12	0.970000	-2.250000	-6.974000	7.391893
16	18	0.290000	0.920000	-7.762000	7.821710
16	20	0.460000	0.073000	-7.520700	7.535108
16	26	2.303000	-2.630000	-6.719300	7.574279
16	28	0.820000	-2.201000	-7.390200	7.754473
16	1	-0.598000	-1.590000	-7.108700	7.308852
16	3	-0.370000	-0.500000	-6.960000	6.987739
16	9	-0.300000	-1.770000	-7.259000	7.477699
16	13	-0.410000	2.230000	-7.112000	7.464686
16	19	-1.230000	-1.920000	-7.118000	7.474304
16	21	-1.130000	-0.309000	-7.208000	7.302578
16	27	-5.020000	1.070000	-5.700000	7.670417
16	29	0.750000	0.320000	-7.197500	7.243542
17	0	-0.702000	0.820000	-7.254000	7.333875
17	2	-1.170000	-1.060000	-6.783700	6.964990
17	8	0.960000	0.760000	-7.515600	7.614686
17	12	2.380000	-1.790000	-6.419500	7.076615
17	18	0.230000	1.920000	-7.186100	7.441729
17	26	2.280000	-1.900000	-6.631480	7.265324
17	28	0.760000	-0.757000	-7.413408	7.490612
17	1	-0.984000	0.680000	-7.336000	7.432870
17	3	0.720000	0.650000	-6.949000	7.016374
17	9	-0.490000	-0.070000	-7.281000	7.297805
17	13	0.140000	1.400000	-7.333000	7.466759
17	19	-0.910000	-1.713000	-7.255000	7.509826
17	27	-2.620000	-0.370000	-6.909000	7.398350
17	29	-0.940000	1.862000	-7.130000	7.428832
18	0	0.384000	-1.320000	-7.425000	7.551191
18	2	-0.970000	-0.560000	-7.460300	7.543910
18	8	-0.820000	-0.430000	-7.204600	7.263853
18	12	0.690000	-2.020000	-7.205000	7.514554
18	18	0.570000	2.160000	-7.377600	7.708403
18	20	0.220000	1.236000	-7.209100	7.317597
18	28	0.590000	-0.418000	-7.179600	7.215919
18	1	-1.117000	-1.370000	-7.198000	7.411868
18	3	1.260000	1.270000	-7.062000	7.285077
18	9	-0.480000	-1.550000	-6.955000	7.141773
18	13	-0.970000	2.360000	-6.860000	7.319160
18	19	-0.310000	-0.777000	-7.432000	7.478934
18	21	-0.730000	-0.057000	-7.060400	7.098267
18	29	-1.420000	1.493000	-7.067000	7.361246
19	0	-1.979000	0.100000	-7.193000	7.460944
19	2	-1.290000	-1.760000	-7.178940	7.503258
19	8	0.650000	1.260000	-7.340400	7.476067
19	12	-1.290000	-2.120000	-7.172900	7.590059
19	18	0.890000	-0.570000	-7.406000	7.481032
19	20	1.420000	-0.556000	-7.256700	7.415203
19	28	0.980000	0.005000	-7.323400	7.388681
19	1	-0.335000	-0.530000	-7.380000	7.406587
19	3	1.030000	0.050000	-7.538000	7.608209
19	9	0.430000	-0.530000	-7.239000	7.271102
19	13	-1.840000	2.360000	-6.738000	7.372642
19	19	0.450000	-1.050000	-7.526000	7.612206
19	21	-1.490000	-0.342000	-7.303700	7.461977
19	29	0.480000	-1.328000	-7.454000	7.586574
20	0	-1.106000	-0.800000	-7.456000	7.579919
20	2	-2.690000	-1.230000	-7.019090	7.616864
20	8	1.730000	1.180000	-7.112000	7.413895
20	12	0.090000	-2.180000	-7.248800	7.570046
20	18	0.620000	0.400000	-7.254900	7.292323
20	20	-0.970000	-0.340000	-7.485380	7.555621
20	28	-0.080000	0.813000	-7.229800	7.275808
20	1	-0.533000	-0.630000	-7.274000	7.320660
20	3	-0.050000	0.480000	-7.672000	7.687164
20	9	2.370000	-0.650000	-6.766000	7.198483
20	13	0.280000	0.820000	-7.235000	7.286702
20	19	0.880000	-0.860000	-7.376000	7.477926
20	21	-1.810000	-1.561000	-7.062000	7.455512
20	29	-1.880000	-0.982000	-7.105000	7.414833
21	0	0.793000	-1.780000	-7.302000	7.557543
21	2	-3.220000	-0.880000	-7.119000	7.862758
21	8	0.860000	2.140000	-7.242500	7.600856
21	12	-0.010000	-0.810000	-7.702300	7.744781
21	18	0.820000	0.620000	-7.449000	7.519601
21	20	-0.410000	1.393000	-7.070300	7.217873
21	28	1.720000	1.451000	-7.413900	7.747884
21	1	1.081000	0.050000	-7.492000	7.569751
21	3	0.900000	-0.080000	-7.369000	7.424188
21	9	1.280000	-1.830000	-6.995000	7.342842
21	13	-0.930000	1.820000	-7.191000	7.475813
21	19	0.420000	-0.150000	-7.730000	7.742855
21	21	-0.680000	-0.215000	-7.190900	7.226179
21	29	-0.950000	0.096000	-7.043000	7.107430
22	0	-0.654000	-1.160000	-7.358000	7.477532
22	2	-0.730000	-0.990000	-7.148000	7.253062
22	8	0.060000	1.480000	-7.605500	7.748395
22	12	-0.280000	-2.330000	-7.050600	7.430899
22	18	0.120000	0.180000	-7.597000	7.600080
22	20	-1.980000	-0.752000	-7.198100	7.503236
22	28	1.030000	1.574000	-7.283100	7.522096
22	1	-0.052000	1.010000	-7.119000	7.190477
22	3	1.370000	0.970000	-7.285000	7.475896
22	9	0.430000	-1.230000	-7.156000	7.273660
22	13	0.200000	0.590000	-7.349000	7.375358
22	19	-2.450000	-0.620000	-7.177000	7.608957
22	21	-0.830000	1.021000	-7.387000	7.503273
22	29	-2.170000	0.486000	-7.354000	7.682865
23	0	-0.346000	-0.990000	-7.032000	7.109771
23	2	-1.720000	0.010000	-7.081400	7.287299
23	8	-0.930000	0.190000	-7.605800	7.664802
23	12	1.150000	-0.530000	-7.257600	7.367235
23	18	1.530000	0.230000	-7.648000	7.802929
23	20	-1.860000	-0.183000	-7.266980	7.503472
23	28	0.380000	0.748000	-7.533000	7.579577
23	1	0.143000	0.660000	-7.648000	7.677757
23	3	1.070000	0.200000	-7.412000	7.491505
23	9	-0.610000	-1.220000	-7.412000	7.536461
23	13	0.380000	1.250000	-7.254000	7.370713
23	19	-2.180000	-0.940000	-7.381000	7.753397
23	21	-2.120000	-0.073000	-7.441000	7.737455
23	29	-2.320000	0.196000	-6.989000	7.366610
24	0	-1.017000	-2.610000	-6.963000	7.505315
24	2	-3.260000	1.150000	-6.413770	7.286051
24	8	0.320000	0.740000	-7.277300	7.321823
24	12	0.270000	-0.310000	-7.330000	7.341519
24	16	3.460000	-0.520000	-6.025000	6.967254
24	18	2.480000	-1.208000	-6.957000	7.483950
24	20	0.620000	-0.226000	-7.320600	7.350283
24	28	0.850000	-0.040000	-7.336100	7.385287
24	1	0.592000	-0.040000	-7.104000	7.128736
24	3	-0.900000	-0.280000	-7.448000	7.507403
24	9	0.700000	-1.250000	-7.303000	7.442198
24	13	-0.480000	-0.020000	-7.208000	7.223992
24	17	-1.480000	1.140000	-6.839100	7.089661
24	19	-1.620000	-1.308000	-7.182000	7.477726
24	21	1.650000	-0.601000	-7.418300	7.623311
24	29	-1.780000	-1.710000	-7.008000	7.429977
25	0	-2.342000	-1.590000	-6.998000	7.548845
25	2	-0.740000	-0.350000	-7.185000	7.231482
25	8	1.290000	2.260000	-6.869600	7.345958
25	12	0.810000	-0.470000	-7.389200	7.448307
25	16	3.590000	-1.680000	-6.556000	7.661047
25	18	1.760000	-0.690000	-6.900400	7.154664
25	20	-0.700000	2.077000	-7.046600	7.379600
25	26	1.770000	-2.140000	-6.644400	7.201427
25	28	1.270000	1.582000	-7.039900	7.326378
25	1	0.707000	1.700000	-6.988500	7.226962
25	3	2.180000	-2.220000	-6.784000	7.463475
25	9	0.780000	0.020000	-7.638000	7.677750
25	13	0.100000	1.510000	-6.873000	7.037630
25	17	-2.360000	1.980000	-6.926200	7.580386
25	19	-2.420000	-0.440000	-6.962000	7.383728
25	21	0.600000	0.539000	-7.244100	7.288862
25	27	-2.880000	-0.010000	-6.676300	7.271003
25	29	-1.850000	-2.197000	-6.828700	7.408134
26	0	-1.355000	-0.720000	-7.450000	7.606374
26	2	-0.940000	0.700000	-7.312800	7.406122
26	8	-0.100000	0.580000	-7.584800	7.607601
26	12	-0.150000	-0.850000	-7.302000	7.352836
26	16	3.450000	-0.200000	-6.644300	7.489274
26	18	2.210000	0.250000	-7.021100	7.364947
26	20	-2.620000	-0.008000	-6.912000	7.391902
26	26	2.570000	-2.800000	-6.207400	7.278510
26	28	2.420000	1.931000	-6.690300	7.371925
26	1	-0.344000	1.550000	-7.521000	7.686760
26	3	0.660000	0.560000	-7.209000	7.260777
26	9	1.170000	-0.530000	-7.374000	7.485030
26	13	0.200000	0.180000	-7.315000	7.319947
26	17	-2.460000	1.130000	-6.831800	7.348605
26	19	-2.100000	1.340000	-6.984000	7.414975
26	21	0.390000	-0.808000	-7.541800	7.594979
26	27	-1.260000	1.730000	-7.268900	7.577427
26	29	-0.030000	0.165000	-7.382000	7.383905
27	0	-0.708000	-0.540000	-7.542000	7.594381
27	2	-0.600000	-1.990000	-6.974540	7.277658
27	8	-0.600000	1.130000	-7.388200	7.498160
27	12	0.410000	0.050000	-7.272000	7.283720
27	16	3.550000	1.740000	-6.241700	7.388431
27	18	2.190000	-0.860000	-6.951700	7.339062
27	20	-0.390000	-0.776000	-7.431600	7.482176
27	26	0.170000	-1.300000	-7.087300	7.207546
27	28	0.390000	2.639000	-6.971000	7.463998
27	1	-0.282000	2.160000	-7.192200	7.514843
27	3	-1.070000	-0.400000	-7.135000	7.225865
27	9	1.100000	0.000000	-7.345000	7.426912
27	13	1.380000	1.130000	-7.220000	7.437049
27	17	-2.660000	1.120000	-6.772800	7.362121
27	19	-1.090000	1.080000	-7.094000	7.258053
27	21	1.300000	-0.053000	-7.663000	7.772669
27	27	-2.580000	2.310000	-6.583000	7.438306
27	29	-0.380000	0.705000	-7.492700	7.535382
28	0	-0.635000	0.170000	-7.450000	7.478945
28	2	0.890000	-1.130000	-7.432100	7.570014
28	8	0.660000	0.480000	-7.261300	7.307016
28	12	0.490000	-0.720000	-7.713800	7.762809
28	16	2.600000	-1.700000	-6.698800	7.384032
28	18	0.360000	-0.410000	-7.279260	7.299680
28	20	-0.410000	1.641000	-7.118000	7.316208
28	26	-1.860000	-1.900000	-6.805600	7.306558
28	28	1.860000	2.630000	-7.006500	7.711520
28	1	2.353000	1.430000	-7.038600	7.558002
28	3	-0.660000	0.200000	-7.291000	7.323543
28	9	1.420000	-0.380000	-7.166500	7.315704
28	13	-1.560000	-0.220000	-7.326000	7.493482
28	17	-4.180000	0.110000	-6.418700	7.660562
28	19	-0.950000	-0.480000	-7.544000	7.618716
28	21	0.620000	-0.146000	-7.386800	7.414211
28	27	-4.070000	1.880000	-5.545000	7.130661
28	29	-0.130000	-0.664000	-7.203700	7.235405
29	0	-0.068000	0.140000	-7.547000	7.548605
29	2	0.930000	-0.340000	-7.090600	7.159407
29	8	-0.120000	-1.280000	-7.335850	7.447650
29	12	2.080000	-0.200000	-7.353000	7.644149
29	16	3.830000	-2.830000	-5.831500	7.528891
29	18	0.700000	-1.120000	-7.145960	7.266990
29	20	-2.130000	0.718000	-7.289000	7.627709
29	26	1.700000	-0.490000	-6.976200	7.197046
29	28	-0.030000	2.008000	-7.125000	7.402607
29	1	1.982000	0.310000	-7.025000	7.305823
29	3	-2.240000	-0.860000	-7.025000	7.423464
29	9	-0.620000	-0.370000	-7.547000	7.581458
29	13	-0.340000	1.110000	-7.431000	7.521134
29	17	-2.080000	1.850000	-6.607203	7.169660
29	19	0.090000	-0.220000	-7.280000	7.283879
29	21	-0.540000	0.107000	-7.368640	7.389175
29	27	-0.120000	3.040000	-6.416000	7.100779
29	29	-1.430000	-1.585000	-7.284680	7.591027
30	0	-1.770000	-0.250000	-7.035000	7.258555
30	2	1.070000	-1.780000	-7.248800	7.540451
30	8	-0.530000	1.330000	-7.138500	7.280658
30	12	1.720000	-0.150000	-7.068000	7.275818
30	16	3.360000	-2.160000	-6.386550	7.532810
30	18	1.910000	0.935000	-6.944800	7.263097
30	20	-1.250000	1.824000	-7.152000	7.486026
30	26	0.810000	-2.780000	-6.972300	7.549667
30	28	0.640000	1.316000	-7.209400	7.356419
30	1	1.301000	0.090000	-7.249000	7.365372
30	3	-2.200000	-0.820000	-6.858000	7.248763
30	9	-0.990000	-0.270000	-7.267000	7.339093
30	13	-0.860000	-0.280000	-7.361000	7.416355
30	17	-1.660000	2.130000	-6.945000	7.451545
30	19	-1.520000	0.450000	-7.163000	7.336312
30	21	0.780000	-0.350000	-7.282100	7.332113
30	27	-1.380000	2.160000	-6.978600	7.434437
30	29	-1.080000	-2.206000	-6.812900	7.242130
31	0	-1.975000	1.580000	-7.104000	7.540812
31	2	1.060000	-0.880000	-6.994100	7.128495
31	8	-0.990000	-1.270000	-7.237000	7.413985
31	12	1.830000	0.980000	-7.117100	7.413664
31	16	3.230000	-3.220000	-5.679800	7.284328
31	18	2.690000	1.130000	-7.184000	7.753893
31	20	-0.780000	0.877000	-7.143000	7.238783
31	26	0.440000	-0.100000	-7.251800	7.265824
31	28	-0.450000	2.452000	-6.954000	7.387349
31	1	1.377000	0.310000	-7.647000	7.776171
31	3	-3.110000	2.230000	-6.007000	7.122433
31	9	-0.310000	-1.280000	-7.175000	7.294870
31	13	-0.410000	-1.180000	-7.262000	7.368660
31	17	-2.150000	1.600000	-6.829500	7.336523
31	19	-0.470000	1.418000	-7.329000	7.479697
31	21	0.130000	-1.568000	-7.392200	7.557787
31	27	-1.120000	2.260000	-7.156600	7.588078
31	29	-1.780000	-2.242000	-6.893400	7.464176
32	0	-0.854000	2.600000	-6.665000	7.204966
32	2	3.200000	-1.730000	-6.397400	7.359322
32	4	0.190000	1.700000	-7.007000	7.212777
32	8	-0.750000	-1.450000	-7.302000	7.482259
32	12	-0.090000	0.290000	-7.471800	7.477967
32	16	0.320000	-2.680000	-6.677700	7.202533
32	18	1.910000	0.669000	-7.166900	7.447155
32	20	0.140000	0.649000	-7.451000	7.480522
32	26	-0.640000	-1.260000	-7.256300	7.392638
32	28	-0.780000	2.280000	-6.867000	7.277533
32	1	1.056000	-0.680000	-7.612000	7.714926
32	3	-1.580000	3.010000	-6.453500	7.294118
32	7	-1.580000	-3.280000	-6.906000	7.806897
32	9	1.060000	-0.180000	-7.384000	7.461867
32	13	0.110000	0.020000	-7.519000	7.519831
32	17	-3.270000	3.410000	-5.676000	7.384983
32	19	-1.130000	0.157000	-7.521000	7.607036
32	21	0.230000	-1.412000	-7.039500	7.183398
32	27	-1.840000	1.380000	-7.051000	7.416644
32	29	0.100000	-2.610000	-7.204500	7.663349
33	0	-1.081000	1.590000	-7.066000	7.322910
33	2	3.300000	-1.660000	-6.604700	7.567540
33	4	2.360000	2.170000	-6.658000	7.389686
33	8	-1.460000	0.200000	-7.451000	7.595328
33	12	-0.830000	0.450000	-7.779720	7.836801
33	16	0.800000	-3.550000	-6.309600	7.283787
33	18	0.100000	0.864000	-7.197000	7.249366
33	20	-0.700000	2.656000	-6.749000	7.286517
33	26	-1.010000	-1.560000	-6.869380	7.116325
33	28	1.000000	2.507000	-6.899000	7.408188
