# frame	protein_index	rx	ry	rz	r
4	5	-0.606000	0.410000	-7.578000	7.613240
4	7	0.850000	-1.390000	-7.381600	7.559274
4	11	2.890000	1.967000	-6.454000	7.339980
4	15	-0.430000	-1.280000	-7.026300	7.154872
4	17	1.670000	-0.030000	-7.372500	7.559336
4	23	2.240000	-0.500000	-7.138000	7.497909
4	25	-1.280000	0.510000	-7.485000	7.610764
5	4	-1.940000	-2.930000	-6.741000	7.601946
5	6	4.580000	-0.430000	-6.136200	7.669045
5	8	0.000000	1.960000	-7.169100	7.432200
5	10	1.190000	0.580000	-6.972300	7.096863
5	14	3.670000	0.940000	-6.430000	7.463069
5	16	-3.150000	2.380000	-6.350500	7.477683
5	22	-3.520000	-4.238000	-4.647000	7.207333
5	24	-5.040000	1.010000	-5.306000	7.387512
5	5	-0.584000	-0.290000	-7.214000	7.243407
5	7	-2.320000	1.240000	-7.161000	7.628887
5	9	-1.900000	-2.220000	-6.420000	7.053708
5	11	-0.350000	5.000000	-5.008000	7.085377
5	15	-1.020000	1.670000	-7.021500	7.289085
5	17	2.710000	-2.250000	-6.342000	7.254486
5	23	-0.130000	3.640000	-6.724700	7.647751
5	25	-2.680000	-1.300000	-6.812800	7.435499
6	4	-0.010000	-2.270000	-6.824000	7.191660
6	6	-2.550000	-0.540000	-6.739000	7.225526
6	8	-2.110000	0.590000	-7.270800	7.593730
6	10	4.140000	1.340000	-6.239000	7.606597
6	14	-1.810000	1.560000	-7.141000	7.530178
6	16	-1.320000	-1.030000	-7.057000	7.252899
6	22	1.540000	1.730000	-7.136600	7.503037
6	24	-1.250000	0.160000	-7.151000	7.261191
6	5	0.369000	0.820000	-7.370000	7.424652
6	7	-0.660000	1.300000	-7.209400	7.355341
6	9	0.960000	-2.160000	-7.086000	7.469846
6	11	-0.160000	1.003000	-7.312200	7.382403
6	15	-2.440000	-1.810000	-6.515000	7.188527
6	17	3.870000	0.560000	-5.997000	7.159225
6	23	0.830000	-0.470000	-7.343000	7.404691
6	25	-2.610000	0.300000	-6.729800	7.224424
7	4	0.890000	-1.580000	-6.980000	7.211720
7	6	0.060000	0.660000	-7.254000	7.284210
7	10	1.420000	1.710000	-7.030200	7.373209
7	14	-1.440000	0.350000	-7.163000	7.314689
7	16	1.760000	0.230000	-7.177000	7.393229
7	22	1.300000	0.210000	-7.200400	7.319827
7	24	-4.480000	-1.090000	-5.741000	7.363259
7	5	0.739000	0.210000	-7.325000	7.365178
7	7	-4.590000	0.410000	-5.836000	7.436067
7	11	1.620000	0.800000	-7.377200	7.595227
7	15	0.150000	-0.150000	-7.207000	7.210121
7	17	-0.160000	-3.090000	-6.496000	7.195256
7	23	-0.110000	1.940000	-7.103000	7.363987
7	25	-0.390000	3.040000	-6.686420	7.355400
8	4	-1.820000	1.570000	-6.878000	7.285889
8	6	-1.660000	-0.140000	-7.454000	7.637887
8	10	3.860000	-0.200000	-6.279000	7.373292
8	14	-1.370000	1.320000	-6.774000	7.036077
8	16	-1.840000	-3.980000	-6.039400	7.463267
8	22	-0.060000	-1.166000	-7.259700	7.352986
8	24	-5.210000	-1.830000	-4.551000	7.155739
8	5	1.792000	4.550000	-5.360000	7.255575
8	7	-4.870000	-2.740000	-5.034000	7.521014
8	11	1.800000	0.836000	-7.299600	7.564592
8	15	0.590000	1.150000	-7.275200	7.389123
8	17	-0.130000	0.150000	-7.193000	7.195738
8	23	2.480000	2.080000	-7.016000	7.726646
8	25	3.100000	1.210000	-6.648800	7.435095
9	2	0.440000	-0.240000	-7.817000	7.833051
9	4	3.150000	1.840000	-6.863000	7.772314
9	6	2.730000	-2.130000	-6.953000	7.767497
9	10	0.710000	-1.000000	-7.318000	7.420056
9	14	-1.050000	-0.330000	-7.457000	7.537788
9	16	-1.500000	-1.380000	-7.457000	7.730540
9	22	1.260000	3.180000	-6.674300	7.499752
9	24	-1.520000	-1.920000	-7.235000	7.638195
9	3	1.580000	1.720000	-7.099000	7.473326
9	5	1.031000	1.350000	-7.322700	7.517140
9	7	2.550000	-4.960000	-4.401000	7.104428
9	11	4.030000	1.248000	-5.794000	7.167206
9	15	-2.730000	-0.980000	-6.764000	7.359687
9	17	-0.610000	0.810000	-7.414000	7.483021
9	23	1.210000	-2.830000	-6.675000	7.350417
9	25	0.260000	3.400000	-6.606300	7.434433
10	4	-0.400000	0.210000	-7.435000	7.448713
10	6	1.870000	-2.000000	-7.033000	7.547184
10	10	1.280000	-1.180000	-7.699590	7.893953
10	14	-1.530000	-0.480000	-7.028000	7.208612
10	16	0.340000	-1.200000	-7.256000	7.362414
10	22	0.960000	-0.110000	-7.527000	7.588770
10	24	0.730000	-3.260000	-6.455000	7.268255
10	5	0.318000	1.690000	-7.349100	7.547615
10	7	-1.500000	2.120000	-7.323400	7.770237
10	11	0.600000	2.150000	-7.177000	7.516105
10	15	-3.330000	0.470000	-6.771700	7.560802
10	17	1.850000	-3.130000	-6.509000	7.455634
10	23	0.800000	1.440000	-7.212000	7.397739
10	25	0.300000	-0.570000	-7.264600	7.293100
11	4	0.210000	4.420000	-5.523300	7.077241
11	6	0.000000	1.740000	-6.958000	7.172264
11	10	0.740000	-1.340000	-7.251000	7.410816
11	14	-1.410000	2.320000	-7.080000	7.582671
11	16	-0.770000	-0.310000	-7.462000	7.508025
11	22	-3.020000	2.770000	-6.310000	7.523922
11	24	1.100000	1.010000	-7.282000	7.433547
11	5	1.221000	-0.020000	-7.161050	7.264426
11	7	-3.230000	-2.040000	-6.314000	7.379776
11	11	0.330000	4.380000	-5.837000	7.305058
11	15	-1.060000	1.540000	-7.019600	7.264295
11	17	0.720000	-1.360000	-7.383000	7.541664
11	23	-1.510000	-2.050000	-7.100500	7.543189
11	25	-3.370000	0.060000	-6.491000	7.313931
12	4	-1.240000	2.930000	-6.556000	7.287224
12	6	0.470000	2.400000	-7.090000	7.499933
12	10	0.510000	-2.170000	-6.992000	7.338737
12	14	-3.560000	-1.170000	-5.885000	6.976799
12	16	3.270000	-3.540000	-5.604700	7.391695
12	22	0.740000	-0.390000	-7.569100	7.615181
12	24	-1.240000	1.050000	-7.693000	7.862719
12	5	3.781000	0.380000	-6.292000	7.350485
12	7	0.160000	0.350000	-7.393000	7.403009
12	11	-1.200000	3.220000	-6.552000	7.398453
12	15	-1.650000	-1.560000	-7.274500	7.620659
12	17	0.090000	0.340000	-7.374100	7.382483
12	23	-1.360000	0.290000	-7.413000	7.542299
12	25	2.520000	0.300000	-6.845700	7.300959
13	4	0.750000	1.170000	-7.211000	7.343699
13	6	-0.300000	0.760000	-7.645000	7.688539
13	10	2.270000	-0.930000	-7.167000	7.575202
13	14	-1.510000	2.540000	-6.961000	7.562223
13	16	1.420000	-3.920000	-6.052600	7.349610
13	22	-1.550000	2.240000	-6.651600	7.187759
13	24	1.500000	-2.930000	-6.448000	7.239586
13	5	-0.862000	-0.550000	-7.336400	7.407315
13	7	1.830000	2.010000	-6.808000	7.330611
13	11	-0.960000	-1.490000	-7.059000	7.278130
13	15	-3.200000	-1.260000	-6.484000	7.339609
13	17	0.110000	-2.930000	-6.446700	7.082157
13	23	-1.890000	0.400000	-7.038000	7.298325
13	25	3.300000	1.130000	-6.575900	7.443746
14	4	0.470000	0.510000	-7.498000	7.530007
14	6	-1.990000	-0.960000	-6.775000	7.126172
14	10	2.010000	-0.040000	-7.483200	7.748547
14	14	1.770000	0.200000	-7.202000	7.419010
14	16	0.920000	-0.730000	-7.436800	7.528964
14	22	-0.860000	3.007000	-6.322600	7.053859
14	24	-2.220000	-1.360000	-6.512000	7.013141
14	5	3.131200	0.550000	-6.859800	7.560673
14	7	3.000000	0.530000	-6.908000	7.549925
14	11	-5.480000	0.770000	-4.713000	7.268815
14	15	0.590000	-1.070000	-7.615300	7.712703
14	17	-0.600000	1.970000	-7.429700	7.709821
14	23	1.030000	2.030000	-7.308000	7.654323
14	25	-2.850000	4.860000	-4.584000	7.263274
15	4	-1.890000	1.170000	-6.923000	7.271102
15	6	-0.300000	1.110000	-7.343400	7.432875
15	10	0.360000	1.250000	-7.321800	7.436454
15	14	-3.050000	0.510000	-6.883000	7.545746
15	16	0.030000	-0.280000	-7.383000	7.388368
15	22	-0.400000	1.800000	-7.051000	7.288114
15	24	0.370000	-1.370000	-7.578000	7.709727
15	5	2.907000	0.820000	-6.720212	7.367788
15	7	-4.020000	0.400000	-6.383000	7.554011
15	11	-0.390000	3.860000	-6.438000	7.516618
15	15	-1.250000	3.880000	-6.172000	7.396654
15	17	0.290000	1.600000	-7.232900	7.413430
15	23	-1.680000	-0.760000	-7.087000	7.322948
15	25	-2.280000	2.210000	-7.039800	7.722777
16	4	0.570000	-0.200000	-7.469000	7.493388
16	6	0.400000	2.960000	-6.633000	7.274496
16	10	2.940000	2.490000	-6.666900	7.700082
16	14	0.730000	3.010000	-6.605000	7.295137
16	16	1.770000	-0.500000	-7.212000	7.442838
16	22	1.310000	2.010000	-7.531000	7.903933
16	24	-0.800000	-2.270000	-7.231000	7.621041
16	5	4.478000	1.650000	-5.422000	7.223093
16	7	0.520000	5.170000	-5.150000	7.315859
16	11	-3.410000	-0.910000	-6.591000	7.476462
16	15	-2.950000	-1.380000	-6.210000	7.012204
16	17	-2.320000	-0.890000	-7.034600	7.460569
16	23	0.460000	-1.730000	-7.009000	7.233988
16	25	-0.870000	-1.420000	-7.162200	7.353258
17	4	0.880000	-0.680000	-7.194000	7.279453
17	6	-1.670000	1.190000	-6.999600	7.293792
17	10	-0.590000	-2.870000	-6.823600	7.426070
17	14	1.220000	0.530000	-7.399000	7.517613
17	16	-1.700000	3.380000	-6.462000	7.488114
17	20	1.930000	1.543000	-6.730700	7.169942
17	22	-3.010000	1.680000	-6.601850	7.447612
17	24	-1.730000	-1.590000	-7.205000	7.578458
17	5	4.070500	2.580000	-5.233000	7.114047
17	7	-1.150000	0.940000	-7.012000	7.167583
17	11	1.550000	-1.058000	-7.332000	7.568361
17	15	-0.580000	2.220000	-7.172000	7.530099
17	17	2.290000	-1.220000	-6.815600	7.292798
17	21	1.320000	-1.306000	-7.035000	7.275937
17	23	3.390000	-1.330000	-6.447500	7.404813
17	25	3.780000	1.640000	-6.270000	7.502726
18	4	0.000000	-3.070000	-6.979000	7.624391
18	6	0.300000	-0.220000	-7.144000	7.153680
18	10	-0.020000	-1.850000	-6.781200	7.029052
18	14	-0.500000	1.670000	-7.699000	7.893890
18	16	1.940000	0.520000	-7.101000	7.379580
18	22	0.030000	-0.320000	-7.560000	7.566829
18	24	-2.920000	1.670000	-6.976600	7.745208
18	26	2.540000	-0.280000	-6.872800	7.332488
18	5	0.952000	2.490000	-7.150800	7.631536
18	7	-2.420000	-0.470000	-6.961000	7.384634
18	11	-2.450000	-0.394000	-6.570000	7.023008
18	15	2.930000	0.760000	-6.584000	7.246486
18	17	0.950000	-0.210000	-7.422700	7.486192
18	23	-0.270000	0.030000	-7.478000	7.482933
18	25	1.790000	1.640000	-6.814900	7.234401
18	27	1.020000	1.180000	-7.073500	7.243425
19	4	0.340000	1.350000	-7.873000	7.995138
19	6	0.800000	-2.610000	-6.930000	7.448288
19	10	1.420000	-2.420000	-7.224800	7.750518
19	14	1.900000	-1.070000	-7.191000	7.514345
19	16	-1.560000	-2.160000	-6.990400	7.480969
19	22	0.790000	-0.940000	-7.417200	7.518148
19	24	-1.950000	-1.390000	-7.170000	7.559332
19	26	-1.750000	-0.420000	-7.107600	7.331908
19	5	2.429000	-0.120000	-6.977900	7.389555
19	7	0.470000	0.130000	-7.214000	7.230463
19	11	-2.350000	0.290000	-7.253000	7.629719
19	15	-2.080000	2.350000	-6.594000	7.302721
19	17	0.730000	-4.100000	-6.090900	7.378480
19	23	0.210000	-1.420000	-7.055000	7.199550
19	25	-1.390000	-0.990000	-7.628500	7.817046
19	27	0.010000	-2.430000	-6.629800	7.061108
20	4	-1.520000	1.600000	-6.796000	7.145349
20	6	0.610000	2.590000	-7.124000	7.604707
20	10	-0.010000	-0.460000	-7.595800	7.609723
20	14	2.360000	-0.760000	-7.488000	7.887797
20	16	0.330000	-1.380000	-7.503000	7.635988
20	22	-0.650000	2.340000	-6.900200	7.315112
20	24	1.400000	0.710000	-7.434000	7.597924
20	26	-0.860000	2.100000	-7.106391	7.459919
20	5	0.867000	1.470000	-7.277600	7.475028
20	7	0.920000	-2.340000	-7.086000	7.518869
20	11	-0.980000	1.850000	-7.225100	7.522298
20	15	-3.010000	-2.500000	-6.256000	7.378864
20	17	0.170000	-0.450000	-7.501000	7.516409
20	23	-1.440000	-1.870000	-7.029000	7.414671
20	25	-0.380000	0.270000	-7.296000	7.310877
20	27	0.910000	1.330000	-7.113000	7.293269
21	4	2.480000	2.120000	-6.598000	7.360598
21	6	2.710000	1.500000	-6.989000	7.644620
21	10	-0.310000	-2.780000	-6.948000	7.489940
21	14	0.070000	2.310000	-6.857000	7.235983
21	16	1.490000	-1.690000	-7.069700	7.420031
21	22	-0.260000	-1.380000	-7.154400	7.290915
21	24	-2.280000	0.840000	-6.937000	7.350236
21	26	1.110000	1.590000	-7.231140	7.486627
21	5	1.086000	-2.750000	-6.752700	7.371625
21	7	-1.330000	-0.860000	-7.353600	7.522229
21	11	-1.850000	1.680000	-6.960200	7.395220
21	15	-0.020000	-0.530000	-7.668000	7.686321
21	17	-4.430000	0.960000	-5.383600	7.037730
21	23	1.330000	0.350000	-7.334000	7.461833
21	25	-0.710000	-1.780000	-7.170400	7.422071
21	27	2.350000	0.990000	-7.175300	7.614954
22	4	1.490000	1.270000	-7.254000	7.513555
22	6	1.000000	-0.190000	-7.376000	7.445903
22	10	2.000000	1.040000	-7.374200	7.711059
22	14	-3.650000	1.730000	-6.078100	7.297856
22	16	-1.540000	-2.850000	-6.419600	7.190644
22	22	-1.420000	-2.969000	-6.744400	7.504551
22	24	0.590000	0.310000	-7.199300	7.230084
22	26	1.430000	-0.440000	-7.410300	7.559831
22	5	3.580000	-0.270000	-6.334000	7.280718
22	7	1.060000	-1.050000	-7.386000	7.535191
22	11	3.610000	1.693000	-6.510000	7.634032
22	15	-2.010000	-1.280000	-7.039000	7.431421
22	17	0.630000	-1.260000	-7.266000	7.401301
22	23	-0.200000	-3.160000	-7.106000	7.779514
22	25	-0.290000	-1.140000	-7.248000	7.342834
22	27	-0.250000	1.450000	-7.150700	7.300514
23	4	-2.550000	1.000000	-6.833000	7.361548
23	6	-0.210000	0.470000	-7.598000	7.615419
23	10	0.820000	1.420000	-7.247800	7.430976
23	14	-1.700000	1.430000	-7.107000	7.446096
23	16	0.780000	-0.690000	-7.194600	7.269578
23	22	-0.050000	-2.248000	-7.072500	7.421338
23	24	-3.351000	-0.500000	-6.816000	7.611640
23	26	-1.535000	-1.240000	-6.913900	7.189982
23	5	0.459000	-1.250000	-7.236200	7.357702
23	7	-2.880000	3.410000	-6.216000	7.652526
23	11	-2.870000	2.360000	-6.276000	7.293468
23	15	-2.900000	2.060000	-6.233000	7.176621
23	17	-1.720000	-0.170000	-7.456780	7.654467
23	23	-1.730000	-0.050000	-6.997000	7.207871
23	25	-0.770000	-2.080000	-6.752400	7.107335
23	27	-1.470000	4.280000	-6.084000	7.582503
24	4	-0.690000	0.840000	-7.512000	7.590247
24	6	0.180000	6.010000	-3.972000	7.206198
24	10	-2.640000	-0.140000	-6.846000	7.338727
24	14	-1.580000	3.100000	-6.651000	7.506144
24	22	-0.270000	1.090000	-7.172200	7.259577
24	24	-0.300000	-1.840000	-7.293000	7.527513
24	26	0.140000	0.140000	-7.250400	7.253103
24	5	0.051000	-0.850000	-7.242300	7.292188
24	7	-1.960000	1.200000	-6.968000	7.337208
24	11	0.910000	0.890000	-7.149000	7.261432
24	15	-1.050000	-1.200000	-7.061000	7.238800
24	23	1.230000	-0.120000	-7.245000	7.349648
24	25	1.040000	-1.420000	-7.297500	7.506764
24	27	0.650000	0.790000	-7.259000	7.330735
25	4	2.020000	0.530000	-7.242000	7.537099
25	6	1.150000	-2.550000	-6.522000	7.096583
25	10	-1.050000	-2.700000	-6.929000	7.510229
25	14	-0.130000	-0.540000	-7.540000	7.560430
25	22	-0.230000	0.830000	-7.244500	7.295518
25	24	-0.050000	-2.980000	-7.180000	7.774014
25	5	0.284000	-0.130000	-7.344200	7.350839
25	7	2.670000	-0.250000	-6.832000	7.339457
25	11	-2.150000	5.610000	-4.241000	7.353957
25	15	2.240000	1.170000	-6.778000	7.233795
25	23	3.060000	1.720000	-6.342100	7.248740
25	25	1.410000	1.440000	-7.165900	7.443912
26	4	3.980000	-1.090000	-6.046000	7.320015
26	6	1.590000	0.990000	-7.449600	7.681454
26	10	0.440000	-1.080000	-7.385800	7.477302
26	14	2.850000	-0.430000	-6.694000	7.288144
26	22	-0.230000	0.520000	-7.309000	7.331083
26	24	-0.220000	1.760000	-7.298000	7.510446
26	5	2.088000	1.600000	-6.951900	7.432944
26	7	-0.510000	3.240000	-6.489000	7.270820
26	11	-1.080000	-1.940000	-7.229000	7.562304
26	15	-2.840000	3.960000	-5.568000	7.399312
26	23	1.640000	3.550000	-6.212400	7.340709
26	25	-0.700000	1.170000	-7.149900	7.278734
27	4	2.700000	1.510000	-6.833000	7.500666
27	6	3.360000	0.750000	-6.431000	7.294509
27	10	-0.720000	-1.490000	-7.505400	7.685670
27	14	-0.610000	1.990000	-6.985000	7.288513
27	22	-0.430000	-3.338000	-6.618600	7.425161
27	24	-1.170000	-0.950000	-7.151000	7.308091
27	5	3.055000	-1.360000	-6.860730	7.632316
27	7	1.680000	-0.100000	-7.459100	7.646605
27	11	3.300000	1.280000	-6.546000	7.441674
27	15	0.960000	0.660000	-7.345000	7.436816
27	23	-1.310000	1.710000	-7.144700	7.462368
27	25	2.380000	1.220000	-6.753200	7.263505
28	4	2.140000	1.140000	-6.747000	7.169464
28	6	-1.240000	-2.440000	-7.059000	7.571042
28	10	-1.510000	1.740000	-7.252600	7.609724
28	14	-1.440000	-0.460000	-6.999000	7.160391
28	22	-3.120000	0.510000	-6.960400	7.644715
28	24	-0.070000	-0.010000	-7.703000	7.703325
28	5	0.147000	-0.820000	-7.470000	7.516310
28	7	0.440000	-1.180000	-7.353900	7.460955
28	11	2.250000	0.683000	-7.279300	7.649653
28	15	3.040000	1.870000	-6.937000	7.801312
28	23	2.040000	1.600000	-7.029100	7.491986
28	25	-0.420000	0.690000	-7.248000	7.292874
29	4	0.520000	-0.040000	-7.833000	7.850343
29	6	-0.820000	1.880000	-7.517000	7.791796
29	10	0.330000	-1.960000	-7.176090	7.446259
29	14	-1.790000	-0.690000	-7.093000	7.347847
29	22	1.640000	0.710000	-7.373000	7.586490
29	24	0.950000	-2.660000	-7.193000	7.727700
29	5	2.570000	-0.720000	-7.307000	7.779174
29	7	1.110000	2.100000	-7.347000	7.721432
29	11	4.080000	0.143000	-5.887000	7.164050
29	15	0.950000	-0.280000	-7.298000	7.364897
29	23	4.130000	2.240000	-5.719000	7.401450
29	25	-1.590000	0.760000	-7.371900	7.579618
30	4	2.220000	-0.320000	-6.920000	7.274421
30	6	-0.790000	3.070000	-6.375700	7.120291
30	10	1.020000	-0.560000	-7.329000	7.420798
30	14	0.320000	2.360000	-6.768000	7.174805
30	22	1.670000	2.940000	-6.380000	7.220589
30	24	0.440000	0.360000	-7.474000	7.495590
30	5	0.008000	2.090000	-6.995000	7.300561
30	7	-1.450000	-0.530000	-7.535800	7.692313
30	11	-1.080000	-1.285000	-7.424000	7.611399
30	15	0.020000	0.060000	-7.473000	7.473268
30	23	-1.500000	1.760000	-6.846400	7.226396
30	25	2.580000	0.830000	-6.855600	7.371876
31	4	-3.970000	3.030000	-5.290600	7.275455
31	6	0.770000	0.190000	-7.491000	7.532867
31	10	2.020000	0.520000	-7.087000	7.387582
31	14	1.590000	-0.280000	-7.169000	7.348541
31	22	-1.880000	0.860000	-7.177900	7.469689
31	24	-0.370000	-1.560000	-7.165000	7.342188
31	5	1.304000	1.090000	-7.394100	7.586912
31	7	0.840000	-0.340000	-7.687700	7.740926
31	11	-2.670000	0.603000	-6.687500	7.226006
31	15	-1.980000	0.180000	-7.435000	7.696234
31	23	1.890000	-0.160000	-6.916000	7.171385
31	25	0.470000	0.410000	-7.326900	7.353398
32	6	-0.240000	3.460000	-6.427000	7.303118
32	10	1.000000	-4.239000	-5.867000	7.306902
32	14	-1.120000	-1.820000	-6.683000	7.016359
32	22	1.910000	1.520000	-6.946800	7.363188
32	24	-1.700000	-0.400000	-7.253000	7.460296
32	5	0.545000	3.490000	-6.516000	7.411841
32	11	-1.510000	-0.169000	-6.937000	7.101453
32	15	-1.610000	-1.300000	-7.407000	7.690627
32	23	-3.860000	3.080000	-5.597000	7.464075
32	25	1.480000	0.160000	-6.835800	6.996010
33	6	2.340000	0.330000	-7.364000	7.733886
33	10	1.440000	-1.190000	-7.046100	7.289528
33	14	-1.860000	1.460000	-6.849000	7.245688
33	22	-1.580000	2.070000	-6.586900	7.082976
33	24	-3.252000	-0.410000	-6.749000	7.502840
33	5	2.625000	3.210000	-6.215500	7.471758
33	11	0.620000	-1.537000	-7.265000	7.451644
33	15	0.940000	-2.010000	-7.116000	7.453936
33	23	-0.700000	0.310000	-7.403400	7.442878
33	25	0.520000	-1.720000	-7.300100	7.517996
34	6	-0.870000	-1.190000	-7.584000	7.725934
34	10	1.020000	1.490000	-7.484900	7.699625
34	14	-0.420000	-0.730000	-7.463000	7.510371
34	22	2.360000	-1.600000	-6.828000	7.399404
34	24	-0.982000	-2.990000	-6.383000	7.116679
34	5	0.782000	-2.100000	-6.766300	7.127716
34	11	-0.740000	0.597000	-7.393700	7.454583
34	15	0.540000	-0.430000	-7.442000	7.473946
34	23	3.270000	0.150000	-6.369000	7.160975
34	25	-0.640000	1.650000	-7.391100	7.600030
35	6	2.190000	5.500000	-4.526800	7.452383
35	10	-1.730000	-0.669000	-7.424000	7.652205
35	14	-2.540000	2.140000	-6.611900	7.399218
35	22	0.410000	3.310000	-6.384700	7.203374
35	24	-1.500000	-1.550000	-7.166000	7.483586
35	5	1.900000	-1.340000	-7.125300	7.495032
35	11	-1.120000	0.269000	-7.197800	7.289382
35	15	-0.450000	2.510000	-7.152000	7.593004
35	23	-0.520000	-0.660000	-7.516700	7.563516
35	25	1.620000	-1.150000	-6.888000	7.168783
36	0	-3.452000	-2.140000	-6.075000	7.307635
36	6	2.690000	1.100000	-6.769000	7.366509
36	10	1.330000	1.045000	-7.158000	7.355127
36	14	-2.580000	1.410000	-6.565000	7.193311
36	22	0.460000	2.970000	-6.678700	7.323765
36	24	2.320000	-0.670000	-6.986000	7.391583
36	1	-2.712700	0.980000	-6.474100	7.087532
36	5	0.435000	-2.880000	-7.225900	7.790844
36	11	-3.710000	0.119000	-6.454000	7.445292
36	15	-3.200000	2.500000	-6.501000	7.665051
36	23	0.640000	-1.110000	-7.385230	7.495553
36	25	-0.960000	-2.640000	-6.940100	7.487068
37	0	1.493000	-0.710000	-7.393000	7.575592
37	6	1.790000	2.610000	-6.579900	7.301458
37	10	1.100000	0.740000	-7.219300	7.340020
37	14	1.930000	-3.230000	-6.860300	7.824418
37	22	0.440000	-2.270000	-7.120000	7.486047
37	24	-1.015000	-3.330000	-6.659000	7.514081
37	1	-2.874900	3.910000	-5.352200	7.224901
37	5	-1.143000	-1.580000	-7.127300	7.389266
37	11	1.180000	-4.736000	-5.471000	7.331708
37	15	3.450000	-0.520000	-6.451000	7.334051
37	23	-1.560000	-0.050000	-7.216000	7.382869
37	25	-0.870000	-0.550000	-7.362000	7.433602
38	0	-1.497900	-1.140000	-7.264000	7.503932
38	6	3.160000	1.370000	-6.670000	7.506757
38	10	-2.610000	2.321000	-6.709000	7.563717
38	14	-0.480000	3.370000	-6.721290	7.534125
38	22	0.650000	-0.230000	-7.330670	7.363024
38	24	-2.142000	-0.840000	-7.149000	7.510124
38	1	-1.203200	-1.360000	-7.308000	7.530216
38	5	-0.522000	-0.900000	-7.025700	7.102320
38	11	-3.620000	-2.854000	-6.040000	7.598113
38	15	-0.690000	1.560000	-7.436000	7.629141
38	23	-0.670000	0.420000	-7.242600	7.285640
38	25	0.190000	1.350000	-7.263900	7.390727
39	0	-3.006700	0.240000	-6.902000	7.532294
39	2	5.130000	2.200000	-4.833000	7.383413
39	6	2.890000	-1.540000	-6.820000	7.565454
39	10	-1.870000	-1.256000	-7.034300	7.386191
39	14	-4.340000	1.230000	-5.883000	7.413379
39	20	0.760000	-1.019000	-7.417000	7.525148
39	22	-1.320000	-1.440000	-7.200600	7.460874
