# frame	protein_index	rx	ry	rz	r
144	0	-1.330000	1.610000	-6.250000	6.589651
144	2	-1.168000	-1.600000	-6.789000	7.072110
144	4	-3.910000	-2.290000	-4.870000	6.652000
144	10	1.720000	-2.360000	-5.899000	6.582264
144	12	0.210000	-4.440000	-5.412100	7.003465
144	16	3.290000	-3.069300	-5.283000	6.939365
144	18	1.563000	-0.690000	-6.517000	6.737237
144	20	-0.930000	4.040000	-5.748000	7.087031
144	24	-3.740000	-1.260000	-5.234000	6.555147
144	26	0.770000	0.010000	-6.414300	6.460359
144	28	-2.900000	0.224000	-6.053500	6.716028
144	1	-0.670000	2.470000	-6.005000	6.527620
144	3	-1.820000	0.860000	-7.101000	7.380799
144	5	-2.822000	-1.840000	-6.199000	7.055274
144	11	0.400000	-0.190000	-7.121000	7.134756
144	13	0.850000	-0.790000	-7.390930	7.481474
144	17	0.750000	2.480000	-6.391000	6.896215
144	19	-0.020000	-1.710000	-6.753400	6.966557
144	21	-5.160000	-1.820000	-2.617000	6.065203
144	23	-0.580000	-0.330000	-7.115000	7.146225
144	25	-2.780000	-0.170000	-6.379000	6.960527
144	29	-3.940000	1.590000	-5.867000	7.243852
145	0	2.000000	3.410000	-5.280000	6.595946
145	2	-1.315000	2.210000	-6.422000	6.917760
145	4	-4.120000	-3.090000	-2.094000	5.559437
145	10	-0.240000	-5.110000	-3.558000	6.231297
145	12	-1.960000	-3.270000	-5.542700	6.727260
145	16	1.010000	-1.376400	-6.547000	6.765928
145	18	1.812000	-1.080000	-6.236700	6.583781
145	20	4.630000	-0.550000	-4.250000	6.308875
145	24	-3.380000	3.740000	-2.971000	5.851396
145	26	-1.960000	-1.700000	-6.386200	6.893123
145	28	-2.970000	4.224000	-3.704600	6.355088
145	1	5.390000	0.930000	-2.784000	6.137398
145	3	-1.660000	4.320000	-4.117000	6.194166
145	5	-3.509500	1.080000	-5.427000	6.552505
145	11	-3.340000	-0.410000	-4.893000	5.938447
145	13	4.870000	1.460000	-4.208000	6.599679
145	17	2.780000	-1.270000	-5.711000	6.477409
145	19	2.510000	3.560000	-4.548100	6.297532
145	21	-1.330000	-4.191000	-4.344000	6.180916
145	23	2.340000	-1.370000	-6.412300	6.962046
145	25	1.950000	1.820000	-6.412000	6.944685
145	29	3.730000	-0.550000	-4.295000	5.715105
146	0	-2.160000	3.480000	-5.822000	7.118405
146	2	1.229000	6.240000	-2.391000	6.794477
146	4	-0.380000	-4.340000	-4.305000	6.124788
146	10	1.410000	-4.420000	-4.066000	6.169024
146	12	0.500000	2.570000	-6.357300	6.875330
146	16	0.530000	0.144600	-6.856600	6.878573
146	18	-4.100200	2.410000	-4.825574	6.775390
146	20	-0.740000	2.580000	-6.538000	7.067492
146	24	4.010000	-0.470000	-4.981000	6.411814
146	26	3.050000	-0.500000	-6.418900	7.124239
146	28	-1.110000	1.448900	-6.681000	6.925834
146	1	-4.690000	-0.680000	-4.840000	6.773780
146	3	-3.770000	3.800000	-0.342000	5.363755
146	5	-2.216000	0.040000	-6.399000	6.771961
146	11	-2.540000	-0.970000	-5.480000	6.117426
146	13	0.410000	-0.670000	-6.367800	6.416064
146	17	-1.270000	-4.390000	-4.599000	6.483502
146	19	4.560000	-1.340000	-3.972000	6.194028
146	21	-2.120000	-3.110000	-4.819900	6.115385
146	23	1.390000	3.970000	-5.684000	7.071128
146	25	-3.710000	1.690000	-5.702000	7.009494
146	29	-3.360000	-0.480000	-6.704000	7.514228
147	0	3.540000	1.380000	-4.891000	6.193374
147	2	-2.182000	4.840000	-4.625100	7.041184
147	4	-2.260000	-4.540000	-2.530000	5.667460
147	10	3.660000	-0.640000	-5.372000	6.531737
147	12	2.990000	-1.470000	-6.046400	6.903619
147	16	0.430000	-1.971500	-5.806000	6.146653
147	18	-2.546700	-2.240000	-3.802000	5.094947
147	20	2.450000	4.430000	-4.629000	6.859668
147	24	-1.650000	-3.520000	-6.021000	7.166962
147	26	3.900000	-2.520000	-4.813000	6.687703
147	28	3.780000	-1.086000	-5.584000	6.829996
147	1	-4.130000	0.600000	-5.355000	6.789177
147	3	-2.510000	-2.270000	-6.107000	6.982009
147	5	-3.176000	0.080000	-6.261000	7.020933
147	11	-0.840000	2.550000	-6.305000	6.852819
147	13	1.540000	-0.660000	-6.760000	6.964539
147	17	1.550000	4.970000	-3.347100	6.189223
147	19	1.760000	-1.540000	-6.113300	6.545352
147	21	-1.280000	-2.540000	-6.236000	6.854028
147	23	-0.080000	-5.360000	-3.868000	6.610403
147	25	1.040000	3.420000	-5.985600	6.971758
147	29	3.960000	1.090000	-4.763000	6.289346
148	0	-3.710000	4.590000	-3.471000	6.846900
148	2	-5.275000	-1.180000	-2.619000	6.006429
148	4	2.810000	-4.080000	-4.285000	6.550094
148	10	-4.380000	-3.640000	-1.400000	5.864640
148	12	4.530000	0.970000	-3.369000	5.728173
148	16	1.390000	0.755600	-6.762500	6.945102
148	18	-4.122000	4.562000	-1.730000	6.387146
148	20	-4.790000	-1.750000	-4.330000	6.689955
148	24	1.920000	-0.050000	-4.870000	5.235055
148	26	2.650000	-4.780000	-4.118000	6.843159
148	28	-0.690000	-4.017800	-4.398000	5.996768
148	1	1.350000	-5.590000	-3.171000	6.567027
148	3	-1.200000	-5.480000	-4.404000	7.132013
148	5	-5.840000	1.195000	-2.801000	6.586291
148	11	2.250000	2.140000	-6.638000	7.328379
148	13	3.440000	1.150000	-4.804000	6.019511
148	17	-5.010000	-1.830000	-4.267400	6.830791
148	19	0.770000	4.750000	-4.428000	6.539311
148	21	1.940000	-3.740000	-5.639000	7.039142
148	23	-1.170000	1.520000	-6.857500	7.120717
148	25	-0.770000	0.990000	-6.783900	6.898862
148	29	-0.720000	-1.120000	-6.791000	6.920295
149	0	-4.800000	4.240000	-2.655000	6.933010
149	2	-0.431400	4.920000	-5.716100	7.554224
149	4	2.580000	-5.450000	-1.853000	6.308130
149	10	-3.690000	-4.590000	-3.307000	6.754291
149	12	0.350000	-2.080000	-6.830000	7.148273
149	16	-3.370000	-1.922000	-4.457000	5.908962
149	20	-2.950000	0.670000	-6.079000	6.790113
149	24	2.790000	0.710000	-6.629000	7.227160
149	26	2.100000	0.410000	-6.033000	6.401187
149	28	-1.136000	-4.934700	-4.363900	6.684713
149	1	-3.800000	1.390000	-3.658000	5.454637
149	3	-3.990000	0.680000	-5.365000	6.720545
149	11	4.770000	1.230000	-3.961000	6.321022
149	13	-0.790000	-4.100000	-4.229000	5.942940
149	17	-3.000000	-1.240000	-4.599200	5.629409
149	19	4.400000	2.100000	-3.899000	6.242772
149	21	3.210000	-2.580000	-3.827200	5.622096
149	23	-0.490000	1.200000	-6.851700	6.973227
149	25	3.700000	2.630000	-5.270000	6.955559
149	29	-2.790000	-2.020000	-5.506000	6.494654
150	0	0.150000	-3.260000	-5.906000	6.747662
150	2	-1.258000	5.720000	-2.620000	6.416024
150	4	-1.210000	4.880000	-4.532000	6.768864
150	10	-0.580000	-3.320000	-6.471000	7.296070
150	12	0.940000	0.280000	-4.944500	5.040841
150	16	-0.510000	1.848000	-7.177300	7.428919
150	20	6.110000	-0.980000	-1.641000	6.401983
150	24	2.460000	3.520000	-5.434000	6.926064
150	26	0.900000	2.310000	-6.044100	6.532782
150	28	-2.997000	-4.605100	-3.799900	6.680434
150	1	1.370000	-2.380000	-6.137000	6.723397
150	3	-3.810000	3.450000	-3.221000	6.065760
150	11	-0.560000	3.410000	-5.029300	6.102095
150	13	-6.310000	2.440000	-2.168000	7.104219
150	17	-0.070000	-2.840000	-6.442000	7.040587
150	19	-1.260000	-3.760000	-5.729600	6.968035
150	21	-0.510000	-3.010000	-6.283000	6.985434
150	23	2.410000	2.200000	-6.625200	7.385213
150	25	-0.660000	3.380000	-6.704400	7.537173
150	29	1.510000	3.190000	-5.698000	6.702492
151	0	-3.800000	1.490000	-5.638000	6.960398
151	2	0.424000	4.930000	-4.861000	6.936425
151	4	1.950000	-2.340000	-6.374000	7.064416
151	10	-1.660000	4.090000	-3.521000	5.646339
151	12	4.690000	-1.150000	-4.839900	6.836902
151	16	4.030000	3.437098	-5.074000	7.334850
151	20	-4.350000	2.350000	-4.110000	6.429393
151	24	-1.660000	-0.170000	-6.289200	6.506807
151	26	4.900000	-1.290000	-3.773000	6.317407
151	28	3.276000	-0.671000	-3.806700	5.066891
151	1	-0.450000	-0.150000	-7.097400	7.113233
151	3	-1.370000	-0.340000	-7.350100	7.484415
151	11	3.640000	2.470000	-4.543900	6.324360
151	13	-1.140000	4.700000	-1.471000	5.055041
151	17	-3.660000	2.540000	-5.304000	6.926732
151	19	2.410000	3.740000	-3.681000	5.774553
151	21	2.610000	-4.110000	-4.949600	6.942819
151	23	-1.830000	-3.880000	-3.457000	5.509460
151	25	-0.510000	-0.060000	-5.970000	5.992045
151	29	-1.100000	-4.360000	-5.002000	6.726039
152	0	-2.930000	-1.610000	-5.918000	6.797038
152	2	0.926000	0.360000	-6.019600	6.101038
152	10	-3.160000	0.300000	-5.987000	6.776413
152	12	3.290000	-0.170000	-5.608000	6.504050
152	16	4.920000	-1.161000	-1.904000	5.401809
152	20	-0.350000	-1.450000	-7.006200	7.163228
152	24	0.210000	-2.480000	-6.051000	6.542866
152	26	-4.310000	-2.080000	-3.768000	6.091004
152	28	-4.187000	1.144100	-5.533600	7.032828
152	1	0.500000	2.670000	-6.670200	7.202116
152	3	2.240000	-4.850000	-4.171000	6.777709
152	13	2.380000	3.930000	-4.285000	6.282557
152	17	-1.190000	6.530000	-2.257000	7.010781
152	19	-3.270000	1.210000	-5.668500	6.654990
152	21	0.660000	-1.250000	-6.777000	6.922848
152	23	2.070000	0.290000	-5.964200	6.319864
152	25	0.650000	0.470000	-6.713500	6.761249
152	29	3.090000	-1.970000	-2.184000	4.266012
153	0	-2.430000	-0.360000	-6.136000	6.609463
153	2	-5.358000	-0.470000	-3.024000	6.170384
153	10	5.030000	2.020000	-0.104000	5.421450
153	12	1.660000	4.210000	-4.753000	6.562828
153	16	0.600000	-1.912000	-6.375000	6.682542
153	20	-3.170000	2.960000	-5.082000	6.681109
153	24	1.540000	-1.690000	-6.421600	6.816498
153	26	-0.010000	3.510000	-4.059000	5.366161
153	28	-2.054000	5.544000	-2.526000	6.429271
153	1	4.920000	1.510000	-4.039000	6.542172
153	3	-1.700000	-4.260000	-4.875000	6.693521
153	13	3.410000	2.650000	-1.986000	4.753398
153	17	3.500000	3.190000	-2.128000	5.191771
153	19	-0.290000	1.610000	-6.767000	6.961931
153	21	-0.740000	2.280000	-5.515000	6.013420
153	23	1.750000	-2.020000	-6.517000	7.043734
153	25	1.390000	3.650000	-4.386000	5.872955
153	29	-1.500000	-2.200000	-5.997000	6.561555
154	0	0.680000	-2.550000	-4.736000	5.421678
154	2	-3.643000	1.400000	-4.648200	6.069367
154	10	-3.140000	-0.970000	-6.522000	7.303217
154	12	-3.300000	3.620000	-3.968000	6.303921
154	14	-3.030000	3.260000	-4.284500	6.177818
154	16	2.050000	4.887000	-4.197000	6.760183
154	20	2.470000	4.130000	-5.404000	7.236091
154	24	3.890000	0.740000	-6.017900	7.203806
154	26	-0.320000	4.420000	-5.308000	6.914743
154	28	3.986000	-2.286600	-5.234600	6.965470
154	1	2.660000	4.760000	-4.878000	7.316289
154	3	-2.390000	-2.920000	-4.035000	5.524466
154	13	-3.330000	-2.370000	-1.617000	4.395508
154	17	-0.800000	-2.060000	-6.696000	7.051242
154	19	0.940000	5.460000	-3.975000	6.818785
154	21	3.420000	-2.550000	-3.194000	5.329215
154	23	-5.130000	-1.290000	-4.089000	6.685875
154	25	-3.350000	2.560000	-5.977700	7.314984
154	27	0.220000	1.790000	-6.999000	7.227621
154	29	0.520000	4.390000	-4.153000	6.065469
155	0	-1.030000	1.830000	-6.863000	7.177086
155	2	0.580000	3.130000	-5.842410	6.653349
155	10	0.050000	-4.500000	-5.636000	7.212281
155	12	-0.930000	-0.090000	-7.085700	7.147037
155	14	-2.070000	0.030000	-6.755000	7.065113
155	16	-0.240000	-1.985000	-6.843000	7.129129
155	20	0.500000	-2.250000	-6.545000	6.938986
155	24	-1.130000	-0.120000	-7.212000	7.300976
155	26	2.840000	2.180000	-5.644000	6.683767
155	28	0.999000	1.122000	-6.359000	6.534047
155	1	-1.580000	0.060000	-6.561500	6.749317
155	3	-3.100000	3.360000	-5.340000	7.029595
155	13	1.430000	-1.770000	-6.702400	7.078133
155	17	2.160000	2.330000	-6.251000	7.012097
155	19	1.520000	0.560000	-6.888000	7.075913
155	21	-2.220000	2.400000	-5.095300	6.053964
155	23	2.220000	3.700000	-5.322500	6.851818
155	25	1.550000	2.640000	-6.247210	6.956992
155	27	2.230000	0.530000	-6.299000	6.703074
155	29	1.100000	-5.050000	-3.226000	6.092584
156	0	0.320000	-0.240000	-6.876000	6.887625
156	2	1.526000	1.180000	-6.549000	6.827187
156	10	1.910000	0.770000	-7.000000	7.296643
156	12	0.150000	2.160000	-6.144700	6.515016
156	14	1.750000	-3.610000	-5.315000	6.659116
156	16	-0.070000	-3.037600	-6.198300	6.902959
156	20	1.330000	0.660000	-6.946800	7.103698
156	24	0.920000	-1.990000	-6.844200	7.186764
156	26	1.080000	3.840000	-5.540000	6.826683
156	28	0.010000	-3.522000	-4.603000	5.795877
156	1	-2.190000	3.830000	-5.582400	7.115349
156	3	-3.330000	-1.960000	-5.196000	6.475254
156	13	-1.800000	1.160000	-5.328000	5.742228
156	17	1.880000	0.660000	-6.960000	7.239586
156	19	-0.640000	-4.010000	-5.147000	6.556013
156	21	-3.510000	3.170000	-4.304500	6.395133
156	23	-1.490000	3.740000	-5.298500	6.654457
156	25	-1.040000	-5.310000	-3.870000	6.652413
156	27	1.850000	-2.110000	-6.251000	6.851978
156	29	4.030000	0.770000	-5.397000	6.779484
157	0	0.350000	-1.300000	-6.872000	7.002634
157	2	-1.846700	1.380000	-7.009000	7.378400
157	8	-0.490000	-1.950000	-6.969000	7.253245
157	10	2.330000	-3.100000	-5.931000	7.086301
157	12	0.500000	2.720000	-6.311000	6.890364
157	14	-3.600000	-1.870000	-4.893000	6.355970
157	16	-3.460000	-0.563400	-5.443000	6.474200
157	20	2.150000	-3.030000	-5.696000	6.800575
157	24	-0.400000	1.740000	-6.561400	6.799968
157	26	-0.550000	-4.400000	-5.213000	6.843820
157	28	-0.574000	5.065000	-4.024000	6.494327
157	1	-1.230000	4.890000	-4.158000	6.535592
157	3	2.270000	-2.140000	-5.781000	6.569053
157	9	-1.670000	3.770000	-5.941600	7.232179
157	13	3.580000	-0.620000	-5.950000	6.971607
157	17	-1.200000	-0.190000	-5.977000	6.099232
157	19	4.580000	-0.920000	-4.959000	6.812817
157	21	-0.120000	-4.520000	-4.135500	6.127574
157	23	-4.550000	-0.660000	-4.561000	6.476173
157	25	-2.590000	0.360000	-6.581000	7.081473
157	27	1.560000	2.540000	-4.881000	5.719210
157	29	0.060000	0.940000	-6.848400	6.912871
158	0	-1.520000	-2.920000	-5.308000	6.245932
158	2	-5.281000	-3.110000	-2.776000	6.728093
158	8	-0.960000	-2.220000	-6.201000	6.656005
158	10	-1.360000	-3.600000	-3.119000	4.953560
158	12	3.750000	1.130000	-6.145100	7.287088
158	14	-2.550000	-1.070000	-6.481000	7.046330
158	16	-1.670000	0.886700	-6.577900	6.844261
158	20	-2.450000	-0.750000	-6.447800	6.938236
158	24	1.780000	-4.180000	-5.117000	6.842842
158	26	-1.280000	-2.860000	-6.516300	7.230502
158	28	-4.594000	-1.906000	-1.078000	5.089180
158	1	-2.700000	-2.670000	-5.342000	6.554072
158	3	-0.830000	1.810000	-6.370000	6.673972
158	9	-2.210000	2.500000	-5.220000	6.195361
158	13	3.510000	0.900000	-5.852140	6.883142
158	17	2.360000	-1.380000	-6.253000	6.824515
158	19	-1.900000	3.830000	-5.129000	6.677241
158	21	0.990000	-1.970000	-6.265000	6.641628
158	23	1.430000	-0.510000	-6.300590	6.480929
158	25	5.180000	-2.310000	-3.787000	6.819814
158	27	4.000000	2.790000	-4.664000	6.748111
158	29	3.800000	3.440000	-1.693000	5.398134
159	0	0.530000	2.180000	-5.885000	6.298137
159	2	-3.710000	3.150000	-3.528000	6.011105
159	8	4.770000	-1.850000	-3.849000	6.402359
159	10	-0.370000	-1.190000	-6.890000	7.001793
159	12	-2.480000	-0.280000	-6.740400	7.187614
159	14	3.770000	-2.480000	-6.065000	7.559598
159	16	4.620000	-2.700200	-3.863000	6.599867
159	20	1.220000	-1.270000	-6.988500	7.206971
159	24	-2.190000	-3.410000	-3.996000	5.691416
159	26	2.310000	-3.180000	-5.897600	7.087326
159	28	0.940000	0.095000	-7.102000	7.164568
159	1	-1.110000	-0.800000	-6.111300	6.262594
159	3	-0.230000	4.470000	-5.249000	6.898246
159	9	-0.180000	-2.732000	-6.376400	6.939359
159	13	-4.000000	3.720000	-3.794000	6.650777
159	17	3.680000	-1.520000	-6.221000	7.386044
159	19	-1.770000	1.500000	-6.686000	7.077111
159	21	-3.410000	-3.570000	-3.977300	6.339709
159	23	1.620000	1.440000	-5.651400	6.052795
159	25	-0.510000	1.150000	-6.643000	6.761069
159	27	1.000000	-0.540000	-7.490000	7.575731
159	29	-0.430000	-0.750000	-7.010000	7.063108
160	0	3.150000	-3.580000	-5.490000	7.271795
160	2	-1.898000	-1.580000	-6.710200	7.150216
160	8	-3.040000	-0.920000	-6.622000	7.344310
160	10	-4.480000	-2.210000	-3.963000	6.376509
160	12	3.900000	0.230000	-4.683000	6.098638
160	14	-1.260000	-3.650000	-5.272000	6.534836
160	16	4.710000	1.907200	-4.226000	6.609129
160	20	2.100000	0.000000	-6.734700	7.054515
160	24	0.150000	-5.820000	-2.336000	6.273101
160	26	3.900000	3.420000	-3.733000	6.390750
160	28	-2.715000	-1.151600	-5.685000	6.404423
160	1	-3.870000	1.100000	-3.920000	5.617232
160	3	1.090000	4.210000	-4.053000	5.944662
160	9	3.730000	1.810000	-4.590000	6.185232
160	13	-2.000000	0.480000	-5.312900	5.697131
160	17	-3.420000	-0.510000	-4.710000	5.842996
160	19	1.640000	4.060000	-5.370000	6.928932
160	21	-3.160000	-1.160000	-5.364000	6.332748
160	23	-0.100000	3.610000	-6.626100	7.546344
160	25	-1.590000	-5.090000	-3.768000	6.529473
160	27	-2.560000	1.010000	-6.490000	7.049383
160	29	-2.200000	0.560000	-6.316000	6.711591
161	0	-5.550000	2.360000	-3.941000	7.204414
161	2	3.102000	1.090000	-5.812600	6.678085
161	8	1.590000	3.600000	-4.693000	6.124733
161	10	-1.530000	-0.170000	-6.457000	6.637970
161	12	3.040000	1.460000	-6.290400	7.137390
161	14	-0.280000	0.940000	-6.821000	6.891157
161	16	-0.200000	2.157000	-6.848300	7.182748
161	20	2.620000	0.250000	-6.538000	7.047861
161	24	-0.030000	-4.690000	-4.737000	6.666046
161	26	3.250000	1.170000	-5.271000	6.301971
161	28	0.301000	5.082000	-4.190950	6.594042
161	1	-1.920000	2.290000	-6.443900	7.103122
161	3	-2.330000	-1.260000	-5.936000	6.500200
161	9	2.800000	3.940000	-3.322000	5.865090
161	13	1.740000	0.630000	-5.175000	5.495919
161	17	3.970000	-2.110000	-4.388500	6.282669
161	19	0.650000	2.290000	-6.193500	6.635212
161	21	1.410000	-2.800000	-5.440000	6.278670
161	23	-2.430000	3.690000	-4.517000	6.318567
161	25	1.340000	-4.440000	-5.514000	7.205095
161	27	2.870000	-2.760000	-5.483000	6.776267
161	29	1.140000	-3.970000	-5.098000	6.561258
162	0	4.720000	-0.390000	-4.404000	6.467280
162	2	-1.680000	1.880000	-5.214200	5.791777
162	8	-1.350000	4.030000	-1.398000	4.474126
162	10	-0.210000	0.320000	-6.782000	6.792792
162	12	0.350000	-0.480000	-6.962000	6.987299
162	16	1.230000	-0.599500	-7.404300	7.529672
162	24	2.760000	-2.110000	-6.176800	7.086788
162	26	1.420000	-0.460000	-6.888000	7.047875
162	28	0.922000	-3.916200	-5.816000	7.071956
162	1	-2.490000	3.170000	-5.801000	7.064036
162	3	-3.680000	-1.090000	-5.700000	6.871717
162	9	3.430000	2.640000	-5.694600	7.152829
162	13	-0.970000	4.990000	-4.470000	6.769188
162	17	1.130000	0.020000	-6.880000	6.972209
162	19	2.690000	5.200000	0.206000	5.858202
162	21	-2.580000	-5.092000	-3.603000	6.750294
162	25	-0.410000	-2.710000	-5.754000	6.373438
162	29	1.510000	-2.240000	-6.754000	7.274216
163	0	-3.050000	-2.800000	-5.780000	7.109916
163	2	2.449000	1.910000	-6.180000	6.916509
163	8	-0.740000	5.060000	-2.489000	5.687383
163	10	-1.850000	3.920000	-5.078000	6.676450
163	12	3.790000	0.410000	-5.280400	6.512666
163	16	3.400000	2.389090	-5.653900	7.016718
163	24	4.750000	1.940000	-3.344000	6.124413
163	26	-3.260000	2.860000	-5.493000	6.998589
163	28	-0.574000	-3.373800	-4.578500	5.716176
163	1	-1.660000	1.210000	-7.496000	7.772369
163	3	-1.730000	-2.230000	-5.513000	6.193462
163	9	-0.440000	-1.644000	-6.446300	6.667167
163	13	-3.820000	2.400000	-4.128000	6.114964
163	17	0.450000	-0.690000	-6.545000	6.596637
163	19	2.590000	3.020000	-5.357000	6.672777
163	21	4.510000	-2.837000	-2.552000	5.907738
163	25	-4.360000	2.880000	-4.380000	6.818240
163	29	-1.710000	-1.060000	-6.717000	7.011832
164	0	2.890000	2.190000	-5.854000	6.886038
164	2	3.298000	3.540000	-2.784000	5.582030
164	8	0.530000	-4.220000	-5.622000	7.049552
164	10	-5.950000	2.750000	-1.894000	6.822920
164	12	-2.460000	-1.200000	-6.547700	7.096758
164	16	-3.140000	-2.997300	-4.340000	6.138323
164	24	-1.010000	-5.680000	-2.597000	6.326682
164	26	2.690000	1.990000	-5.737000	6.641488
164	28	4.414000	-3.162800	-4.566400	7.094978
164	1	-0.530000	-2.370000	-6.246700	6.702168
164	3	0.260000	-0.850000	-6.568000	6.627875
164	9	2.750000	-0.651000	-5.250900	5.963074
164	13	-0.430000	-2.880000	-6.223400	6.870954
164	17	1.560000	5.340000	-4.003000	6.853700
164	19	0.580000	0.650000	-7.079200	7.132599
164	21	4.270000	-3.046000	-3.810800	6.483303
164	25	-0.740000	-0.180000	-6.912600	6.954426
164	29	-0.020000	-0.330000	-7.147000	7.154642
165	0	-2.440000	2.580000	-4.987000	6.122105
165	2	3.037000	-2.220000	-5.000200	6.257297
165	8	-3.860000	2.440000	-3.951000	6.038510
165	10	-3.600000	-2.570000	-3.827000	5.849002
165	12	1.910000	0.000000	-5.791600	6.098420
165	16	2.850000	0.420800	-6.439900	7.054919
165	24	-4.700000	-0.740000	-3.873000	6.134960
165	26	0.130000	1.380000	-7.012000	7.147688
165	28	-0.393000	-3.793200	-5.506000	6.697675
165	1	-3.730000	1.150000	-5.237000	6.531582
165	3	5.070000	-1.360000	-1.466000	5.450106
165	9	2.050000	-4.370000	-3.846060	6.171837
165	13	2.530000	4.170000	-0.341000	4.889385
165	17	2.240000	-0.740000	-5.982200	6.430546
165	19	2.420000	-1.510000	-4.948000	5.711322
165	21	-2.800000	-3.360000	-5.235000	6.821644
165	25	1.580000	-0.990000	-7.380100	7.611989
165	29	0.780000	-5.040000	-3.906000	6.423927
166	0	-3.710000	0.190000	-5.743000	6.839755
166	2	-5.821000	1.830000	-0.500000	6.122331
166	8	4.850000	0.610000	-3.203000	5.844126
166	10	-1.820000	-4.090000	-2.589000	5.171404
166	12	-3.420000	-0.500000	-5.883730	6.823832
166	16	-2.680000	1.766000	-4.711000	5.700410
166	24	-1.570000	3.370000	-5.198000	6.390697
166	26	-2.710000	-0.440000	-6.624900	7.171262
166	28	4.159000	-1.076000	-5.423900	6.919086
166	1	-2.870000	-2.880000	-3.248000	5.203922
166	3	4.580000	3.990000	-2.283000	6.489113
166	9	-0.260000	-0.501000	-6.786000	6.809434
166	13	-0.990000	2.880000	-6.692000	7.352371
166	17	0.210000	1.220000	-6.730000	6.842909
166	19	1.820000	1.430000	-5.777400	6.223797
166	21	-0.630000	1.080000	-6.480000	6.599523
166	25	-3.600000	-2.760000	-3.451000	5.699737
166	29	3.090000	4.680000	-3.979000	6.876259
167	0	-3.240000	-0.960000	-4.498000	5.625940
167	2	1.829000	-2.310000	-6.092000	6.767112
167	6	-0.970000	-1.439000	-6.395600	6.626864
167	8	0.500000	-0.470000	-6.575000	6.610713
167	10	0.510000	4.390000	-4.617000	6.391314
167	12	3.160000	-0.640000	-5.365400	6.259610
167	16	-0.400000	1.437000	-6.848870	7.009421
167	24	-2.800000	1.190000	-6.245700	6.947292
167	26	4.150000	-2.800000	-4.973000	7.056432
167	28	1.356000	0.359000	-6.819000	6.961780
167	1	-5.300000	0.630000	-3.929000	6.627514
167	3	-0.460000	2.020000	-6.541000	6.861245
167	7	-0.240000	1.978800	-6.153000	6.467817
167	9	-0.570000	-1.452000	-6.559000	6.741935
167	13	-5.170000	-1.030000	-2.930000	6.031144
167	17	3.610000	-4.200000	-3.853000	6.746681
167	19	-2.100000	3.490000	-4.524000	6.087419
167	21	0.440000	-0.750000	-6.962000	7.016092
167	25	-0.010000	-5.920000	-4.141000	7.224568
167	29	4.200000	0.980000	-5.488000	6.979867
168	0	-1.890000	-1.980000	-6.083000	6.670486
168	2	-2.479000	-1.800000	-6.452000	7.142391
168	6	-1.650000	-2.953000	-4.975000	6.016090
168	8	2.400000	-0.930000	-5.589000	6.153196
168	10	0.630000	0.840000	-7.304000	7.379086
168	12	1.480000	3.650000	-4.984500	6.352806
168	16	1.750000	1.622000	-6.865900	7.268698
168	24	-1.020000	-0.650000	-6.800200	6.906926
168	26	2.430000	-4.500000	-0.918000	5.195924
168	28	-3.230000	0.943000	-5.705000	6.623381
168	1	1.250000	0.730000	-6.458300	6.618538
168	3	-3.930000	-2.810000	-4.336000	6.491679
168	7	-2.060000	-1.309000	-5.432300	5.955415
168	9	-2.180000	0.990000	-6.925000	7.327218
168	13	-1.220000	2.220000	-6.283300	6.774707
168	17	3.710000	3.330000	-4.516900	6.727212
168	19	-0.440000	-1.540000	-7.275300	7.449509
168	21	3.800000	2.310000	-5.081400	6.752535
168	25	2.950000	-0.100000	-5.773300	6.484095
168	29	-4.130000	-2.440000	-5.514000	7.308536
169	0	5.370000	0.780000	-3.381000	6.393470
169	2	-2.739000	4.170000	-4.169800	6.502173
169	6	-0.930000	-2.221000	-6.693900	7.113792
169	8	-4.240000	-1.880000	-5.463800	7.166946
169	10	0.010000	-0.910000	-7.078000	7.136265
169	12	-0.140000	-2.870000	-5.964400	6.620466
169	16	0.040000	2.386300	-6.959500	7.357355
169	24	-1.670000	-4.910000	-4.500000	6.866367
169	26	0.930000	-0.140000	-6.932100	6.995607
169	28	-4.354000	-0.647000	-4.967500	6.637167
169	1	-0.800000	4.690000	-5.065000	6.949124
169	3	-3.400000	-1.150000	-6.063000	7.045741
169	7	-3.600000	-4.154000	-2.965000	6.245554
169	9	0.830000	3.416000	-5.340500	6.393661
169	13	0.530000	-4.070000	-5.197000	6.622281
169	17	-0.140000	-2.660000	-5.931600	6.502236
169	19	-1.670000	-2.600000	-5.488000	6.298178
169	21	1.720000	2.646000	-6.676000	7.384355
169	25	4.350000	-4.170000	-2.981000	6.722928
169	29	-2.570000	-2.550000	-3.065000	4.743588
170	0	-4.300000	4.550000	-2.526000	6.750791
170	2	-0.795000	-3.810000	-5.435000	6.684860
170	6	2.020000	-3.390000	-5.182000	6.513496
170	8	-3.910000	4.030000	-2.660000	6.213260
170	10	3.660000	1.320000	-6.276000	7.384184
170	12	1.960000	0.990000	-5.259300	5.699293
170	16	2.630000	-1.350000	-6.040000	6.724656
170	24	-3.270000	-0.900000	-5.984700	6.878920
170	26	3.530000	-2.880000	-5.433000	7.090331
170	28	0.365000	-2.436500	-6.968000	7.390723
