# frame	protein_index	rx	ry	rz	r
85	14	-4.160000	0.550000	-5.422000	6.856106
85	22	0.900000	4.490000	-5.408000	7.086365
85	15	-1.040000	-1.950000	-7.053000	7.391137
85	27	2.187000	-2.880000	-5.820000	6.851990
86	14	-1.820000	0.230000	-5.560000	5.854819
86	22	0.940000	3.260000	-6.021700	6.911734
86	15	-1.400000	-2.510000	-6.228600	6.859705
86	27	3.612000	-2.190000	-5.676000	7.075282
87	14	-3.000000	2.280000	-5.668300	6.806469
87	22	1.780000	1.380000	-6.665600	7.035838
87	15	1.620000	-2.840000	-6.578500	7.346201
87	27	2.844000	-0.310000	-6.503000	7.104467
88	14	-2.180000	0.700000	-6.624000	7.008550
88	22	0.440000	2.510000	-6.249800	6.749348
88	15	-0.570000	-0.390000	-6.832000	6.866821
88	27	2.620000	-4.180000	-4.390000	6.603704
89	14	-2.040000	2.870000	-5.614000	6.626877
89	22	0.120000	2.080000	-6.346300	6.679545
89	15	-1.820000	-2.080000	-6.009000	6.614142
89	27	4.086000	-3.410000	-4.747000	7.131445
90	14	-3.560000	2.770000	-4.880000	6.645367
90	16	1.100000	4.420000	-5.080000	6.822961
90	22	0.650000	2.160000	-6.770000	7.135895
90	7	0.220000	-2.755800	-6.681960	7.231281
90	15	-0.550000	-1.350000	-6.268000	6.435280
90	27	2.694000	-4.580000	-4.544000	6.991564
91	14	-2.130000	2.320000	-6.259000	7.006738
91	16	0.680000	3.029000	-6.068600	6.816535
91	22	2.040000	2.000000	-6.305000	6.922039
91	7	-1.340000	-2.826000	-6.059900	6.819403
91	15	0.150000	-2.440000	-6.243900	6.705400
91	27	3.902000	-4.260000	-4.064000	7.063236
92	14	-0.440000	2.270000	-6.504000	6.902790
92	16	0.800000	3.839000	-4.602000	6.046183
92	22	-1.300000	2.150000	-6.560800	7.025425
92	7	-1.310000	-3.336500	-6.579800	7.492803
92	15	-3.650000	-2.140000	-6.155100	7.469093
92	27	2.810000	-3.470000	-5.236000	6.881330
93	14	-1.770000	1.520000	-5.314000	5.803611
93	16	-1.060000	1.734000	-6.609880	6.915264
93	22	1.430000	2.180000	-6.382000	6.893999
93	7	-0.040000	-3.740100	-5.699000	6.816784
93	15	-2.410000	-2.600000	-6.061600	7.022186
93	27	2.269000	-3.040000	-5.711000	6.856054
94	14	-1.320000	3.410000	-5.487400	6.594093
94	16	1.490000	2.663000	-6.239900	6.946080
94	22	2.660000	0.720000	-6.333000	6.906583
94	7	1.880000	-4.196000	-6.012600	7.569159
94	15	-2.060000	-2.500000	-5.538500	6.416275
94	27	0.530000	-1.740000	-6.751000	6.991745
95	14	-0.620000	0.770000	-6.690000	6.762647
95	16	-0.780000	3.941000	-5.423800	6.749629
95	22	3.240000	1.620000	-5.395000	6.498309
95	7	-0.770000	-1.057900	-6.518900	6.648918
95	15	-0.330000	-2.790000	-6.092000	6.708611
95	27	2.950000	-2.440000	-5.989000	7.108039
96	14	-2.410000	1.340000	-5.498100	6.150838
96	16	2.440000	3.406000	-5.815000	7.167193
96	22	3.840000	4.250000	-4.351000	7.193004
96	7	1.890000	-2.463000	-6.234200	6.964461
96	15	-0.260000	-1.590000	-6.956000	7.140143
96	27	1.840000	-2.880000	-6.122000	7.011340
97	14	0.320000	1.740000	-6.242000	6.487878
97	16	0.040000	3.957900	-5.760000	6.988861
97	22	1.600000	3.100000	-6.064200	6.996036
97	7	0.960000	-1.359480	-6.589000	6.795933
97	15	-4.270000	-2.230000	-4.749100	6.764595
97	27	1.770000	-2.690000	-5.645000	6.498848
98	14	-1.880000	1.580000	-6.477600	6.927489
98	16	1.120000	2.277200	-6.938000	7.387549
98	22	0.630000	3.970000	-5.044000	6.449786
98	7	1.870000	-1.590100	-6.750330	7.182776
98	15	-3.160000	-1.710000	-5.587200	6.642778
98	27	2.350000	-2.960000	-5.774000	6.900955
99	14	-0.910000	1.260000	-6.289900	6.479085
99	16	-0.440000	1.787600	-7.124000	7.358022
99	22	0.650000	1.120000	-7.031450	7.149699
99	7	0.070000	-2.675400	-6.408700	6.945077
99	15	-3.770000	-3.620000	-4.126000	6.658917
99	27	3.160000	-1.840000	-5.909000	6.948919
100	14	-1.370000	0.780000	-6.349400	6.542185
100	16	0.760000	0.405800	-7.231500	7.282641
100	22	3.500000	1.270000	-5.768000	6.865328
100	7	0.910000	1.028900	-6.961000	7.095228
100	15	-1.210000	-4.070000	-5.629100	7.050941
100	27	1.150000	-3.740000	-6.107000	7.252968
101	14	-2.220000	1.670000	-5.974000	6.588321
101	16	-0.050000	-1.489900	-6.838000	6.998610
101	22	2.760000	2.980000	-5.648000	6.956860
101	7	1.390000	0.494400	-6.833900	6.991332
101	15	-1.740000	-2.500000	-6.412000	7.098686
101	27	0.915000	-3.200000	-6.047000	6.902422
102	14	-2.380000	2.180000	-6.356700	7.129126
102	16	1.160000	-1.607900	-6.283000	6.588401
102	22	2.690000	3.560000	-5.703000	7.241126
102	7	0.340000	1.038200	-6.882200	6.968367
102	15	0.150000	-0.900000	-6.881000	6.941229
102	27	0.791000	-2.760000	-6.166000	6.801679
103	14	-2.330000	-1.730000	-6.720000	7.319850
103	16	0.260000	-1.502000	-6.789600	6.958611
103	22	3.000000	2.760000	-5.691000	7.000363
103	7	-0.640000	1.699500	-6.626300	6.870644
103	15	1.090000	-2.030000	-6.652000	7.039752
103	27	2.190000	-3.690000	-5.781000	7.199456
104	14	-2.770000	1.270000	-6.376200	7.066946
104	16	1.190000	-0.027000	-6.893100	6.995117
104	22	0.440000	1.970000	-6.588400	6.890683
104	7	-0.450000	2.612000	-6.196900	6.739927
104	15	-2.410000	-4.030000	-5.281500	7.067053
104	27	1.680000	-0.470000	-5.877000	6.130451
105	14	-3.620000	0.050000	-6.301400	7.267361
105	22	2.330000	1.250000	-6.550000	7.063561
105	24	-1.970000	-4.420000	-4.879800	6.872390
105	15	-2.050000	-2.320000	-6.327000	7.043850
105	25	0.270000	4.760000	-5.602900	7.356833
105	27	-0.640000	-3.150000	-5.880000	6.701231
106	14	-2.070000	4.260000	-5.697000	7.408664
106	22	1.380000	-0.310000	-6.863000	7.007230
106	24	-0.540000	-3.620000	-5.695040	6.769747
106	15	-2.720000	-2.640000	-6.028800	7.121406
106	25	-1.190000	4.450000	-4.762100	6.625420
106	27	0.310000	-1.620000	-6.343000	6.553941
107	14	-0.190000	3.310000	-6.307000	7.125339
107	22	3.190000	0.840000	-6.290000	7.102521
107	24	-0.930000	-5.380000	-4.480000	7.062556
107	15	-2.340000	-1.260000	-6.357600	6.890739
107	25	-0.130000	1.460000	-6.533000	6.695416
107	27	2.900000	-2.750000	-5.440000	6.750267
108	14	-2.230000	2.920000	-5.812900	6.876708
108	22	3.230000	0.730000	-6.523000	7.315417
108	24	-0.100000	-5.540000	-3.480000	6.543088
108	15	-3.600000	-0.270000	-5.814000	6.843646
108	25	-1.130000	1.250000	-6.944000	7.145526
108	27	-0.070000	-1.520000	-7.129000	7.289578
109	14	-0.960000	1.680000	-6.931000	7.196024
109	22	3.350000	1.760000	-6.351000	7.392922
109	24	1.740000	-3.420000	-5.927200	7.060857
109	15	-3.350000	-0.630000	-6.152000	7.033243
109	25	-0.350000	5.050000	-3.560500	6.188874
109	27	0.590000	-1.070000	-6.700000	6.810507
110	14	-2.090000	0.320000	-6.588000	6.918977
110	22	2.470000	2.800000	-6.264000	7.292366
110	24	-0.630000	-3.510000	-5.575520	6.618415
110	15	-2.150000	-2.460000	-6.578000	7.344670
110	25	-2.180000	5.050000	-3.574600	6.559929
110	27	-0.480000	-2.080000	-6.693000	7.025173
111	6	1.760000	-1.419220	-5.752000	6.180396
111	14	-0.080000	0.310000	-6.759000	6.766578
111	22	3.420000	3.610000	-5.516000	7.426625
111	24	-0.640000	-3.100000	-5.744200	6.558615
111	7	-1.150000	0.967000	-6.794800	6.958944
111	15	-0.890000	-0.590000	-6.596000	6.681872
111	25	-1.940000	4.000000	-4.838200	6.570524
111	27	1.220000	-0.420000	-7.003000	7.120871
112	6	0.430000	-1.256500	-6.508000	6.642120
112	14	-1.360000	1.160000	-6.956000	7.182001
112	22	3.550000	3.420000	-4.852000	6.916705
112	24	0.180000	-4.100000	-4.215000	5.882910
112	7	-2.950000	1.903000	-6.244100	7.163288
112	15	-1.450000	-1.750000	-6.591000	6.971820
112	25	-0.270000	2.520000	-5.767000	6.299332
112	27	-0.460000	-0.180000	-6.903000	6.920651
113	6	-0.830000	-2.943900	-6.517000	7.199079
113	14	-1.280000	-0.780000	-7.143000	7.298579
113	22	3.500000	2.240000	-5.851000	7.176476
113	24	0.700000	-5.960000	-3.614000	7.005184
113	7	-2.740000	-0.354000	-6.231500	6.816488
113	15	-0.870000	-3.330000	-6.046000	6.957005
113	25	1.670000	3.410000	-5.701000	6.849701
113	27	0.660000	-1.970000	-6.262000	6.597662
114	6	0.960000	-0.824500	-5.811000	5.947194
114	14	-3.150000	-0.010000	-6.731000	7.431619
114	22	0.210000	0.750000	-7.184000	7.226095
114	24	-0.110000	-4.300000	-4.854000	6.485632
114	7	-1.710000	-0.201000	-6.649000	6.868311
114	15	-2.740000	-1.770000	-6.413000	7.194934
114	25	1.220000	4.520000	-4.570500	6.542803
114	27	1.320000	-0.420000	-7.104000	7.237791
115	6	2.670000	2.194000	-6.239000	7.132157
115	14	-3.330000	1.030000	-6.333200	7.229054
115	22	2.500000	1.570000	-6.362000	7.013554
115	24	-0.810000	-4.100000	-5.476000	6.888590
115	7	0.320000	3.140000	-5.783410	6.588614
115	15	0.960000	-2.350000	-6.302000	6.794064
115	25	1.270000	4.670000	-5.224200	7.121381
115	27	2.210000	-0.450000	-6.575000	6.951059
116	6	2.700000	0.068400	-5.430000	6.064617
116	8	-0.330000	-1.500000	-6.100000	6.290382
116	14	-1.600000	1.460000	-6.752500	7.091393
116	22	0.030000	3.820000	-5.248000	6.491133
116	24	-0.150000	-5.230000	-4.245000	6.737613
116	7	-0.910000	2.347000	-6.827000	7.276293
116	9	0.980000	-0.810000	-6.992700	7.107345
116	15	-2.330000	-0.190000	-6.851000	7.238867
116	25	1.680000	3.240000	-5.664900	6.738775
116	27	1.530000	-0.220000	-6.484000	6.665700
117	6	3.510000	-2.071000	-5.328000	6.707960
117	8	-0.130000	-0.060000	-7.167000	7.168430
117	14	-0.830000	-0.550000	-7.017000	7.087291
117	22	0.840000	1.030000	-6.583000	6.715831
117	24	-0.680000	-4.930000	-3.751000	6.231958
117	7	0.730000	-0.889000	-6.658000	6.756640
117	9	-1.290000	-0.930000	-6.973530	7.152560
117	15	-1.560000	-2.680000	-6.368900	7.083706
117	25	0.550000	2.440000	-6.361000	6.835087
117	27	3.120000	-1.500000	-6.090000	7.005177
118	6	2.200000	2.579600	-6.533000	7.360328
118	8	-0.020000	2.390000	-5.888000	6.354608
118	14	0.210000	-0.330000	-7.084000	7.094791
118	22	1.100000	1.270000	-6.686000	6.893874
118	24	-1.160000	-2.670000	-5.676500	6.379432
118	7	-1.060000	1.633860	-6.778490	7.052732
118	9	-1.600000	0.750000	-6.420300	6.659035
118	15	-0.500000	-2.000000	-6.626700	6.939968
118	25	1.650000	0.780000	-5.226000	5.535519
118	27	3.570000	1.380000	-5.571000	6.759093
119	6	2.540000	-0.811000	-6.879900	7.378506
119	8	0.310000	0.470000	-6.763000	6.786396
119	14	0.290000	0.480000	-6.799500	6.822588
119	22	2.150000	0.930000	-5.839000	6.291369
119	24	-3.530000	-1.360000	-6.324100	7.369175
119	7	-0.710000	-1.805300	-6.961500	7.226734
119	9	-2.010000	-0.850000	-6.499300	6.855910
119	15	-1.210000	-1.940000	-6.742000	7.119148
119	25	0.150000	5.050000	-3.579000	6.191465
119	27	2.230000	1.900000	-6.599000	7.220090
120	6	1.100000	0.547000	-7.124000	7.229148
120	8	-2.170000	-0.550000	-6.669000	7.034697
120	14	0.110000	0.960000	-6.607000	6.677286
120	22	0.070000	-0.080000	-6.627000	6.627853
120	24	-0.680000	-2.970000	-5.938700	6.674688
120	7	-2.460000	1.382900	-6.671210	7.243553
120	9	-1.690000	-1.960000	-6.848600	7.321272
120	15	-0.540000	-1.110000	-6.765300	6.876989
120	25	4.250000	3.230000	-4.103200	6.732878
120	27	-0.550000	-1.280000	-6.190000	6.344840
121	6	2.830000	-1.592000	-6.844200	7.575384
121	8	1.460000	0.467000	-6.108100	6.297505
121	14	-1.270000	3.010000	-5.955000	6.792277
121	22	-0.930000	2.840000	-6.771000	7.401145
121	24	-3.320000	-3.320000	-5.392200	7.149869
121	7	-1.950000	-0.074000	-5.701460	6.026161
121	9	-0.120000	-1.830000	-6.625700	6.874824
121	15	-2.030000	-1.070000	-6.676700	7.060037
121	25	-0.530000	3.570000	-5.456800	6.542359
121	27	-1.650000	0.000000	-6.767000	6.965256
122	6	3.190000	0.704000	-6.625000	7.386633
122	8	-0.800000	0.540000	-7.305700	7.369183
122	14	-1.860000	1.120000	-6.128000	6.501260
122	22	-0.310000	1.350000	-7.152000	7.284896
122	24	0.340000	-4.590000	-4.310000	6.305537
122	7	-1.050000	-0.421000	-6.874700	6.967154
122	9	-3.130000	-1.010000	-5.995000	6.837911
122	15	-1.980000	-2.930000	-6.041900	7.000704
122	25	1.960000	2.050000	-5.621000	6.296010
122	27	-0.760000	-0.480000	-6.717000	6.776879
123	6	0.550000	0.717000	-7.081000	7.138428
123	8	1.790000	-1.323000	-6.835800	7.189060
123	14	1.570000	2.470000	-6.572800	7.194964
123	22	-1.340000	1.360000	-6.790000	7.053318
123	24	0.440000	-3.260000	-6.388000	7.185245
123	7	-3.500000	-0.063000	-5.997000	6.943917
123	9	1.000000	-0.869000	-6.889000	7.015232
123	15	-3.610000	-2.450000	-5.504100	7.023512
123	25	0.900000	5.940000	-2.609000	6.549846
123	27	0.540000	0.670000	-7.080000	7.132103
124	6	1.560000	-0.002000	-6.595400	6.777382
124	8	-0.130000	0.230000	-6.805000	6.810127
124	14	2.300000	0.250000	-6.321200	6.731275
124	22	4.140000	3.440000	-4.164000	6.805299
124	24	-0.600000	-4.310000	-4.890500	6.546227
124	7	-3.940000	-0.612000	-5.477600	6.775120
124	9	-2.630000	1.200000	-6.107000	6.756652
124	15	1.540000	0.300000	-6.373000	6.563286
124	25	0.380000	5.060000	-3.925400	6.415354
124	27	0.400000	-0.880000	-7.025000	7.091193
125	6	2.860000	0.761000	-6.527000	7.166621
125	8	3.410000	-1.997000	-5.894000	7.096150
125	14	-0.250000	1.710000	-7.081000	7.288838
125	22	0.440000	2.670000	-6.259000	6.818913
125	24	1.510000	-5.220000	-4.251200	6.899362
125	7	-0.660000	-2.623000	-6.351800	6.903701
125	9	-0.330000	-1.706000	-6.892600	7.108254
125	15	0.520000	0.480000	-6.099000	6.139919
125	25	0.320000	5.330000	-4.716400	7.124306
125	27	-3.290000	1.290000	-5.857000	6.840515
126	6	2.820000	3.160000	-5.701000	7.102070
126	8	1.780000	0.170000	-6.457000	6.700011
126	14	1.540000	-0.380000	-6.944000	7.122860
126	22	1.770000	2.760000	-5.677000	6.555824
126	24	-0.640000	-4.680000	-4.833000	6.757950
126	7	-3.020000	-0.423000	-6.035500	6.762144
126	9	-2.590000	-0.980000	-6.588000	7.146345
126	15	-0.610000	-1.640000	-6.246000	6.486464
126	25	0.060000	5.520000	-4.491300	7.116585
126	27	-2.340000	1.750000	-6.032000	6.702471
127	6	3.340000	3.351000	-5.335000	7.130710
127	8	1.990000	-0.660000	-6.540000	6.867845
127	14	2.010000	0.170000	-6.732000	7.027718
127	22	0.700000	4.280000	-5.864000	7.293483
127	24	-0.210000	-4.820000	-5.315000	7.178142
127	7	-0.420000	-0.138000	-6.702000	6.716565
127	9	-2.210000	-1.210000	-6.640100	7.102051
127	15	-0.990000	-1.610000	-6.050000	6.338352
127	25	-0.120000	5.150000	-4.980800	7.165561
127	27	-2.070000	3.100000	-5.639000	6.759676
128	6	3.320000	0.062000	-6.508000	7.306183
128	8	1.140000	-1.200000	-7.069000	7.260190
128	14	3.650000	-2.910000	-5.384300	7.126099
128	24	-0.880000	-3.250000	-5.722400	6.639485
128	7	-1.560000	-2.797000	-6.416100	7.170994
128	9	-2.080000	1.120000	-6.372350	6.796149
128	25	-0.180000	5.490000	-4.675600	7.213441
128	27	-1.360000	0.170000	-6.728000	6.866184
129	6	3.450000	0.818000	-5.752000	6.757006
129	8	0.580000	0.650000	-7.194000	7.246553
129	14	1.710000	-1.710000	-6.156800	6.614710
129	24	0.360000	-4.840000	-4.553000	6.654698
129	7	-0.420000	-2.957000	-6.440100	7.098953
129	9	-1.770000	3.130000	-6.234270	7.196938
129	25	-1.280000	4.290000	-5.881800	7.391757
129	27	-3.040000	0.840000	-6.748000	7.448671
130	6	0.630000	-0.494000	-6.726100	6.773578
130	8	0.630000	-1.220000	-7.200000	7.329754
130	14	2.170000	-1.510000	-6.103500	6.651444
130	24	-0.790000	-3.370000	-5.678310	6.650128
130	7	-0.880000	-3.279000	-6.282400	7.141064
130	9	-1.610000	1.920000	-7.031400	7.464522
130	25	-1.220000	3.590000	-5.727300	6.868658
130	27	-1.610000	0.550000	-6.475000	6.694791
131	6	2.500000	1.898000	-6.259000	7.001963
131	8	-0.070000	-0.440000	-7.695800	7.708686
131	14	2.920000	-2.650000	-5.604000	6.852278
131	18	-0.223000	-0.760000	-6.995000	7.039698
131	24	1.210000	-5.030000	-4.884000	7.114665
131	5	0.764000	1.650000	-6.061000	6.327868
131	7	0.710000	0.018000	-7.208000	7.242906
131	9	-1.440000	3.690000	-5.382800	6.683131
131	25	1.680000	3.010000	-6.116000	7.020538
131	27	-0.980000	0.550000	-7.173000	7.260498
132	6	0.310000	1.545000	-6.692000	6.875026
132	8	-1.810000	-0.610000	-6.431000	6.708648
132	14	0.770000	-2.180000	-6.411000	6.815146
132	18	0.728000	-4.088000	-5.294000	6.728162
132	24	-0.410000	-4.840000	-4.236000	6.444951
132	5	1.314000	0.630000	-6.354000	6.518958
132	7	-2.060000	-2.490000	-6.108800	6.910943
132	9	-1.680000	1.590000	-6.842100	7.222523
132	25	1.130000	2.420000	-5.697000	6.291988
132	27	-1.300000	-1.050000	-6.927000	7.125716
133	6	2.890000	-0.069000	-6.338000	6.966140
133	8	1.060000	-1.910000	-6.888000	7.226081
133	14	-2.070000	1.110000	-6.366000	6.785496
133	18	0.275000	-3.692000	-5.823000	6.900277
133	24	-1.330000	-5.670000	-2.625000	6.388147
133	5	2.326000	0.640000	-6.663000	7.086286
133	7	0.150000	-2.407000	-6.582000	7.009912
133	9	0.090000	1.490000	-6.561300	6.728957
133	25	2.050000	-0.160000	-6.291000	6.618518
133	27	-1.820000	2.510000	-6.092000	6.835566
134	6	1.580000	-0.149000	-6.941000	7.120118
134	8	-0.840000	-3.250000	-6.464000	7.283639
134	14	-0.860000	-1.420000	-6.401000	6.612776
134	18	-2.333000	-3.431000	-5.260000	6.699422
134	22	-2.770000	-1.180000	-6.844000	7.477007
134	24	-1.870000	-2.400000	-6.208700	6.914106
134	5	0.688000	0.510000	-6.783000	6.836851
134	7	-0.150000	-1.242000	-6.853800	6.967039
134	9	-1.620000	2.936000	-6.530000	7.340667
134	23	0.300000	2.700000	-6.595000	7.132603
134	25	3.650000	2.970000	-3.856530	6.084096
134	27	-2.850000	-0.780000	-6.184000	6.853667
135	6	1.110000	0.080000	-6.565000	6.658658
135	8	-0.830000	-3.120000	-6.269000	7.051501
135	14	2.710000	1.190000	-6.895000	7.503414
135	18	-1.571000	-3.690000	-5.496000	6.803687
135	22	-2.670000	-2.890000	-5.288000	6.591202
135	5	2.748000	0.100000	-6.208000	6.789755
135	7	0.280000	1.781000	-7.070600	7.296831
135	9	-0.570000	2.545000	-6.958000	7.430726
135	23	-1.120000	0.630000	-6.312000	6.441478
135	27	0.010000	1.260000	-6.058000	6.187654
136	6	-1.420000	1.542000	-6.620000	6.943959
136	8	-0.960000	-1.330000	-6.715000	6.912433
136	14	1.820000	-1.360000	-6.894000	7.258735
136	18	-2.208000	-0.730000	-6.118100	6.545175
136	22	-1.900000	-0.900000	-6.333000	6.672847
136	5	1.257000	1.460000	-6.544000	6.821700
136	7	-2.120000	0.130000	-6.426200	6.768112
136	9	-0.290000	2.430000	-6.804000	7.230727
136	23	2.710000	2.050000	-5.418900	6.396177
136	27	-1.890000	0.140000	-6.940000	7.194116
137	6	-2.490000	0.081000	-6.577000	7.033036
137	8	-0.480000	-1.940000	-6.820000	7.106785
137	14	2.050000	-3.450000	-5.737300	7.001543
137	18	-1.865000	-1.340000	-6.740000	7.120493
137	22	0.700000	-3.870000	-5.527000	6.783408
137	5	-0.155000	-3.350000	-5.331000	6.298102
137	7	-2.370000	-1.923000	-6.263410	6.967434
137	9	-1.120000	2.192000	-6.606000	7.049716
137	23	3.050000	-1.010000	-5.964000	6.774356
137	27	0.050000	1.250000	-6.911000	7.023313
138	6	-1.290000	0.378000	-7.107200	7.233206
138	8	0.140000	-3.060000	-6.120000	6.843800
138	14	2.040000	-3.300000	-5.618000	6.827410
138	18	-3.589000	2.000000	-5.763400	7.077973
138	22	-1.500000	-3.330000	-6.097000	7.107201
138	5	-1.656000	1.520000	-6.307000	6.695594
138	7	-1.400000	0.700000	-6.824700	7.001895
138	9	-0.470000	2.026000	-6.811000	7.121467
138	23	-0.260000	0.270000	-6.678000	6.688511
138	27	-2.390000	1.500000	-6.523000	7.107153
139	6	-1.020000	0.728000	-7.499800	7.603774
139	8	2.080000	-3.020000	-6.292000	7.282586
139	14	3.010000	-2.720000	-5.468900	6.809359
139	18	-0.813000	1.130000	-5.902500	6.064435
139	22	1.520000	-1.590000	-6.837000	7.182135
139	5	1.879000	0.540000	-6.971000	7.239964
139	7	-0.600000	2.157000	-6.416600	6.795984
139	9	1.050000	4.456000	-5.406800	7.084626
139	23	1.990000	1.990000	-5.953000	6.584710
139	27	-2.780000	1.690000	-6.489000	7.258899
140	6	-0.040000	1.427000	-6.798000	6.946275
140	8	-0.070000	-3.910000	-5.406000	6.672169
140	14	1.980000	-2.000000	-6.707000	7.273531
140	18	-2.757000	0.570000	-6.393000	6.985442
140	22	-2.280000	-0.240000	-6.547000	6.936801
140	5	1.284000	1.360000	-6.416000	6.683062
140	7	1.290000	1.830000	-7.000100	7.349449
140	9	-1.000000	2.700000	-6.140000	6.781563
140	23	-1.000000	1.440000	-6.722000	6.946861
140	27	-4.370000	2.760000	-4.925000	7.139336
141	6	1.910000	-0.039000	-6.561000	6.833472
141	8	-0.340000	-3.060000	-5.932000	6.683399
141	14	0.640000	-3.230000	-5.507000	6.416350
141	18	1.216000	-1.890000	-6.693000	7.060241
141	22	-1.600000	-2.970000	-5.927000	6.819841
141	5	3.438000	-0.880000	-5.698000	6.712782
141	7	2.940000	-0.618000	-5.866600	6.591094
141	9	-1.410000	4.084000	-5.851000	7.273332
141	23	-0.720000	0.460000	-6.497000	6.552939
141	27	-3.190000	1.240000	-6.417000	7.272660
142	6	-2.230000	2.869000	-6.401000	7.360493
142	8	1.770000	-0.660000	-6.892900	7.147067
142	14	0.660000	-1.120000	-6.681000	6.806303
142	18	-3.469000	-0.970000	-5.596900	6.655836
142	22	-0.600000	-0.480000	-7.062000	7.103678
142	5	-0.830000	-1.000000	-6.375000	6.506114
142	7	0.380000	2.025000	-6.726000	7.034494
142	9	-1.210000	5.565000	-4.019900	6.970862
142	15	1.080000	-2.780000	-6.932900	7.547178
142	27	-2.570000	2.890000	-5.309000	6.568294
143	6	-0.660000	-0.318000	-5.808000	5.854023
143	8	0.460000	-1.090000	-6.278000	6.388504
143	14	1.960000	-1.410000	-6.724000	7.144360
143	22	-0.540000	-0.160000	-6.333000	6.357994
143	7	-0.950000	-1.372000	-6.891000	7.090188
143	9	0.190000	3.770000	-5.340600	6.539955
143	15	1.130000	-2.670000	-6.611900	7.219628
143	27	-4.040000	2.550000	-4.582000	6.619579
144	6	3.330000	0.534000	-5.674000	6.600631
144	8	-2.030000	-3.360000	-6.293000	7.417031
144	14	3.440000	-0.770000	-5.634000	6.645935
144	22	-1.180000	-1.080000	-6.082000	6.288841
144	7	2.060000	1.517000	-6.436700	6.926471
144	9	-1.810000	3.029000	-5.440800	6.484847
144	15	0.410000	-2.880000	-6.542000	7.159627
144	27	-1.860000	2.050000	-5.239000	5.925303
145	6	2.420000	2.735000	-4.845000	6.067178
145	8	-0.970000	-2.640000	-5.481000	6.160508
145	14	3.010000	-2.320000	-5.795000	6.929973
145	22	-0.370000	-0.720000	-6.738300	6.786751
145	7	-0.320000	0.770000	-6.747000	6.798331
145	9	-1.780000	1.590000	-5.735000	6.211821
145	15	1.890000	-2.670000	-5.919700	6.763420
145	27	-3.860000	0.030000	-5.888000	7.040529
146	6	-0.310000	-3.068000	-5.954000	6.705135
146	8	2.380000	-1.990000	-6.238000	6.966860
146	14	2.450000	-2.460000	-5.747000	6.714321
146	22	-0.380000	-0.650000	-7.189100	7.228420
146	7	-2.300000	-3.279000	-5.924400	7.151249
146	9	0.260000	3.994000	-5.773800	7.025411
146	15	3.080000	-0.490000	-6.292900	7.023325
146	27	-3.980000	1.430000	-5.205000	6.706514
147	6	3.430000	-2.438000	-4.748000	6.344466
147	8	0.730000	-3.730000	-5.399000	6.602651
147	14	0.410000	-0.060000	-6.987000	6.999276
147	22	-0.740000	-0.580000	-7.016400	7.079115
147	7	1.590000	-2.914000	-6.445000	7.249657
147	9	-2.740000	1.670000	-6.226300	7.004521
147	15	2.600000	-0.870000	-6.020200	6.615112
147	27	-4.240000	2.850000	-5.084000	7.207438
148	6	-0.910000	-1.160000	-6.296000	6.466322
148	8	1.430000	-1.750000	-6.595000	6.971472
148	14	1.320000	-1.210000	-6.262000	6.512998
148	22	-1.790000	-2.160000	-6.243000	6.844322
148	7	-1.260000	-0.503000	-5.447200	5.613608
148	9	-3.070000	3.078000	-5.275200	6.835694
148	15	2.010000	-1.320000	-6.873400	7.281904
148	27	-2.890000	3.280000	-5.623000	7.122403
149	6	-1.770000	-3.532000	-5.760000	6.984663
149	8	3.040000	-1.900000	-5.369000	6.455832
149	14	3.120000	-1.560000	-5.867000	6.825664
149	18	0.550000	-2.789000	-5.755000	6.418804
149	22	-3.470000	0.110000	-5.601700	6.590299
149	5	-2.087000	-0.220000	-6.609000	6.934180
149	7	-0.240000	-0.650000	-6.109700	6.148864
149	9	-1.640000	2.787000	-6.420400	7.188776
149	15	1.560000	1.020000	-6.505900	6.767624
149	27	-0.670000	2.650000	-6.714000	7.249082
150	6	-3.200000	-0.917000	-4.378000	5.499798
150	8	-0.850000	-0.830000	-6.831900	6.934426
150	14	4.510000	-1.820000	-5.167200	7.095946
150	18	1.411500	-2.307000	-6.719000	7.242896
150	22	-1.300000	-1.930000	-6.598700	6.996981
150	5	-4.640000	-0.420000	-5.399000	7.131283
150	7	-1.050000	0.437000	-6.636000	6.732753
150	9	-2.960000	2.940000	-5.507990	6.909642
150	15	3.950000	0.070000	-5.142000	6.484409
150	27	0.840000	1.200000	-6.779000	6.935448
151	6	-1.870000	2.994000	-4.789000	5.949408
151	8	0.050000	-1.710000	-6.648800	6.865358
151	14	2.310000	0.780000	-6.065000	6.536721
151	18	2.075000	-2.110000	-6.169000	6.842097
151	22	-4.410000	-1.960000	-5.286600	7.158061
151	5	-2.660000	-1.650000	-6.041000	6.803806
151	7	0.800000	1.673000	-5.907700	6.191918
151	9	-2.490000	2.930000	-5.571200	6.769289
151	15	1.310000	0.590000	-6.536300	6.692340
151	27	1.850000	2.560000	-5.593000	6.423220
152	4	-1.290000	-0.410000	-6.613000	6.750109
152	6	-4.090000	2.535000	-4.772000	6.776895
152	8	-0.520000	-0.810000	-6.700000	6.768789
152	14	2.360000	-3.390000	-4.371000	6.013929
152	18	0.084000	-1.160000	-7.016000	7.111745
152	22	-3.430000	-2.010000	-4.965000	6.360521
